id,n,v_1,v_2,v_3,v_4,v_5,k,r,seed,gens,algorithm,kind,p_1,p_2,p_3,p_4,p_5,optimised error,suzuki error,% error,time
101,5,0.09640984945486153,0.16554078304766007,-0.7392959233634115,-0.32963147600991705,-0.4714438567589781,2,125,3648721,250,CMAES,p,0.4146517956919525,0.41341035759806477,-0.6568148868370626,0.41470729487107705,0.4140435533857683,0.00023615554076624783,0.0005460079975930028,43.25129701530112,681.4215252399445
102,5,0.09640984945486153,0.16554078304766007,-0.7392959233634115,-0.32963147600991705,-0.4714438567589781,2,125,3679669,250,CMAES,p,0.4146392760125978,0.41393760791987266,-0.6568132491828352,0.4143153173570646,0.41391916362305564,0.000236186012768037,0.0005460079975930028,43.25687788626336,682.6910996437073
103,5,0.09640984945486153,0.16554078304766007,-0.7392959233634115,-0.32963147600991705,-0.4714438567589781,2,125,3901933,250,CMAES,p,0.41452571175792596,0.416220263539234,-0.6568250886855437,0.412076368661816,0.4140008651503471,0.0002364045401364081,0.0005460079975930028,43.296900627566494,681.4301316738129
104,5,0.09640984945486153,0.16554078304766007,-0.7392959233634115,-0.32963147600991705,-0.4714438567589781,2,125,5560785,250,CMAES,p,0.41377852156670797,0.41441102488057824,-0.6568135192424558,0.41435727561313146,0.41426481148208016,0.0002361502483221173,0.0005460079975930028,43.250327717387194,681.6591548919678
105,5,0.09640984945486153,0.16554078304766007,-0.7392959233634115,-0.32963147600991705,-0.4714438567589781,2,125,5692317,250,CMAES,p,0.41377368781451795,0.4152170376157064,-0.6568175040827146,0.4132200252255018,0.41460486673856417,0.0002361534308552357,0.0005460079975930028,43.25091059037302,680.1539661884308
106,5,0.09640984945486153,0.16554078304766007,-0.7392959233634115,-0.32963147600991705,-0.4714438567589781,2,125,6016665,250,CMAES,p,0.4136858765234528,0.4142819253136393,-0.6568139384291123,0.41476724674947085,0.414077004166481,0.00023614605610808764,0.0005460079975930028,43.249559923866194,676.5960144996643
107,5,0.09640984945486153,0.16554078304766007,-0.7392959233634115,-0.32963147600991705,-0.4714438567589781,2,125,6335549,250,CMAES,p,0.41470711010083733,0.4140566632425936,-0.656814204023947,0.41458687669197536,0.41346167050937344,0.00023627294853647928,0.0005460079975930028,43.272799954955666,675.8356945514679
108,5,0.09640984945486153,0.16554078304766007,-0.7392959233634115,-0.32963147600991705,-0.4714438567589781,2,125,6387322,250,CMAES,p,0.41292303328045876,0.4166500863642669,-0.6568294541564738,0.41253066263484783,0.4147237873491857,0.00023620962600631425,0.0005460079975930028,43.26120259183202,670.9020519256592
109,5,0.09640984945486153,0.16554078304766007,-0.7392959233634115,-0.32963147600991705,-0.4714438567589781,2,125,7588418,250,CMAES,p,0.4141425043054186,0.4134637854675937,-0.6568138996319932,0.41483728276745346,0.4143684432647462,0.00023617407095606144,0.0005460079975930028,43.25469077324886,670.8002924919128
110,5,0.09640984945486153,0.16554078304766007,-0.7392959233634115,-0.32963147600991705,-0.4714438567589781,2,125,7822578,250,CMAES,p,0.412404574086882,0.41516315877291105,-0.6568197943275965,0.41513400600374684,0.41411617390796596,0.00023641620658805654,0.0005460079975930028,43.29903730902535,670.8136591911316
111,5,0.09640984945486153,0.16554078304766007,-0.7392959233634115,-0.32963147600991705,-0.4714438567589781,2,125,7913248,250,CMAES,p,0.4148420577393206,0.414820374685335,-0.6568147844501553,0.4132819378909934,0.41386853292465775,0.00023634801337088835,0.0005460079975930028,43.28654789175147,703.689612865448
112,5,0.09640984945486153,0.16554078304766007,-0.7392959233634115,-0.32963147600991705,-0.4714438567589781,2,125,8597652,250,CMAES,p,0.4159293404347556,0.41399516817537907,-0.6568203687873021,0.41284508920044427,0.4140488930624179,0.00023670325150111404,0.0005460079975930028,43.351608867376676,702.095073223114
113,5,0.09640984945486153,0.16554078304766007,-0.7392959233634115,-0.32963147600991705,-0.4714438567589781,2,125,8805269,250,CMAES,p,0.4145609164912285,0.4143506561933826,-0.6568149655359112,0.4135844451512397,0.4143170610510378,0.00023617168000801685,0.0005460079975930028,43.25425287709072,701.8816547393799
114,5,0.09640984945486153,0.16554078304766007,-0.7392959233634115,-0.32963147600991705,-0.4714438567589781,2,125,8996026,250,CMAES,p,0.4144346992707687,0.41418087813722737,-0.6568133091673476,0.41385511939900954,0.4143407273003751,0.00023614902470628387,0.0005460079975930028,43.25010361520575,701.9139964580536
115,5,0.09640984945486153,0.16554078304766007,-0.7392959233634115,-0.32963147600991705,-0.4714438567589781,2,125,9001963,250,CMAES,p,0.41409628268571286,0.4131208986675843,-0.6568156318690959,0.4142466348487534,0.4153499363601448,0.00023642799723574848,0.0005460079975930028,43.301196736679145,701.2733333110809
116,5,0.09640984945486153,0.16554078304766007,-0.7392959233634115,-0.32963147600991705,-0.4714438567589781,2,125,9555957,250,CMAES,p,0.4140213111914482,0.41445234032531547,-0.6568131794775168,0.41431794613598744,0.4140196961203564,0.00023612418987199485,0.0005460079975930028,43.24555517738094,812.1418509483337
