avg,gen,max,min,nevals,std
0.0019604180879987327,0,0.0021521820000664446,0.0017584428599756654,10,0.00013824176535299747
0.0017807224706627492,1,0.0019238133500340847,0.0017092787843088753,10,6.487794243280903e-05
0.0017380899423210861,2,0.0017928385008135568,0.0017085364162421465,10,3.182046325519925e-05
0.0017409809278276557,3,0.00183950421831296,0.0017128595513542686,10,3.447887031746504e-05
0.0017596813781117712,4,0.0018549193915608656,0.0017084064203350877,10,5.1858243907364226e-05
0.0017484911356519719,5,0.001977863940166452,0.0017085382653085892,10,7.733664223928338e-05
0.0017518228857983694,6,0.0018200528807931979,0.0017163438628362796,10,3.267771905049863e-05
0.0017628103980380217,7,0.0019343950663884557,0.0017080211339480602,10,6.604248213877899e-05
0.001734357679812933,8,0.0017924379183271223,0.001708741047178812,10,2.8351519216768945e-05
0.0017628877066426963,9,0.001915094213923105,0.0017075330295636389,10,6.86929308437806e-05
0.0017833128184421294,10,0.001872196136676239,0.0017076135462746663,10,5.617947771805056e-05
0.0017322243049469068,11,0.0017896306616610096,0.0017072513399984542,10,2.566869069957205e-05
0.0017977874056219838,12,0.001933119207330817,0.0017087535195360437,10,6.565831292566294e-05
0.0017415544292549382,13,0.001825578353934124,0.001707990423069824,10,4.0027746212703745e-05
0.0017672405114184772,14,0.0018887781195696387,0.0017075007368993558,10,6.159009157793042e-05
0.001735933212731888,15,0.0018211087940290915,0.0017078799692113727,10,3.3017153622766146e-05
0.0017423399992289178,16,0.0018388865822302923,0.001709013438899798,10,3.76182012718644e-05
0.0017507815661876147,17,0.0018231095991109853,0.0017083791616234905,10,3.3263102663172597e-05
0.0017347376118973534,18,0.0017656696885571552,0.0017079590057624654,10,1.8947059441856205e-05
0.0017319293989442625,19,0.001803219153045757,0.0017077284410921467,10,2.832025507796792e-05
0.0017283224915073578,20,0.0017920696623226011,0.0017088102856867905,10,2.3245772773802585e-05
0.0017208309194786098,21,0.0017393088229517057,0.001708080039019695,10,1.0271911703149418e-05
0.001718215819879096,22,0.001737643846837945,0.0017078871045594314,10,1.1160157823465437e-05
0.0017469043635786534,23,0.001862675347894616,0.0017080442345035313,10,4.3438922386584335e-05
0.0017289120054012393,24,0.001774046105087104,0.0017086102919483099,10,2.349676171843301e-05
0.001725423749324171,25,0.0018017126867846643,0.0017086589433511219,10,3.004357418623068e-05
0.0017227762725966558,26,0.0017356433874911384,0.001708434602882393,10,8.945519338297667e-06
