,n,v_1,v_2,v_3,v_4,v_5,k,r,scale,sampled error,suzuki error
1,5.0,0.09640984945486153,0.16554078304766007,-0.7392959233634115,-0.32963147600991705,-0.4714438567589781,3.0,25.0,0.001,0.008059198807296646,0.0012259188188522324
2,5.0,0.09640984945486153,0.16554078304766007,-0.7392959233634115,-0.32963147600991705,-0.4714438567589781,3.0,25.0,0.001,0.015506415328982955,0.0012259188188522324
3,5.0,0.09640984945486153,0.16554078304766007,-0.7392959233634115,-0.32963147600991705,-0.4714438567589781,3.0,25.0,0.001,0.010020587044621006,0.0012259188188522324
4,5.0,0.09640984945486153,0.16554078304766007,-0.7392959233634115,-0.32963147600991705,-0.4714438567589781,3.0,25.0,0.001,0.008044730775649404,0.0012259188188522324
5,5.0,0.09640984945486153,0.16554078304766007,-0.7392959233634115,-0.32963147600991705,-0.4714438567589781,3.0,25.0,0.001,0.009844041829777212,0.0012259188188522324
6,5.0,0.09640984945486153,0.16554078304766007,-0.7392959233634115,-0.32963147600991705,-0.4714438567589781,3.0,25.0,0.001,0.014698049524550304,0.0012259188188522324
7,5.0,0.09640984945486153,0.16554078304766007,-0.7392959233634115,-0.32963147600991705,-0.4714438567589781,3.0,25.0,0.001,0.026631039733634024,0.0012259188188522324
8,5.0,0.09640984945486153,0.16554078304766007,-0.7392959233634115,-0.32963147600991705,-0.4714438567589781,3.0,25.0,0.001,0.037458546178784274,0.0012259188188522324
9,5.0,0.09640984945486153,0.16554078304766007,-0.7392959233634115,-0.32963147600991705,-0.4714438567589781,3.0,25.0,0.001,0.020716096053939596,0.0012259188188522324
10,5.0,0.09640984945486153,0.16554078304766007,-0.7392959233634115,-0.32963147600991705,-0.4714438567589781,3.0,25.0,0.001,0.01777282889430522,0.0012259188188522324
11,5.0,0.09640984945486153,0.16554078304766007,-0.7392959233634115,-0.32963147600991705,-0.4714438567589781,3.0,25.0,0.001,0.014718362742307993,0.0012259188188522324
12,5.0,0.09640984945486153,0.16554078304766007,-0.7392959233634115,-0.32963147600991705,-0.4714438567589781,3.0,25.0,0.001,0.02086422031995787,0.0012259188188522324
13,5.0,0.09640984945486153,0.16554078304766007,-0.7392959233634115,-0.32963147600991705,-0.4714438567589781,3.0,25.0,0.001,0.01584868410985091,0.0012259188188522324
14,5.0,0.09640984945486153,0.16554078304766007,-0.7392959233634115,-0.32963147600991705,-0.4714438567589781,3.0,25.0,0.001,0.01024050581386546,0.0012259188188522324
15,5.0,0.09640984945486153,0.16554078304766007,-0.7392959233634115,-0.32963147600991705,-0.4714438567589781,3.0,25.0,0.001,0.032470364751043646,0.0012259188188522324
16,5.0,0.09640984945486153,0.16554078304766007,-0.7392959233634115,-0.32963147600991705,-0.4714438567589781,3.0,25.0,0.001,0.008253957416729261,0.0012259188188522324
17,5.0,0.09640984945486153,0.16554078304766007,-0.7392959233634115,-0.32963147600991705,-0.4714438567589781,3.0,25.0,0.001,0.039392413924273964,0.0012259188188522324
18,5.0,0.09640984945486153,0.16554078304766007,-0.7392959233634115,-0.32963147600991705,-0.4714438567589781,3.0,25.0,0.001,0.03749604787775578,0.0012259188188522324
19,5.0,0.09640984945486153,0.16554078304766007,-0.7392959233634115,-0.32963147600991705,-0.4714438567589781,3.0,25.0,0.001,0.03446211601793705,0.0012259188188522324
20,5.0,0.09640984945486153,0.16554078304766007,-0.7392959233634115,-0.32963147600991705,-0.4714438567589781,3.0,25.0,0.001,0.018278951196003763,0.0012259188188522324
21,5.0,0.09640984945486153,0.16554078304766007,-0.7392959233634115,-0.32963147600991705,-0.4714438567589781,3.0,25.0,0.001,0.015470432121912748,0.0012259188188522324
22,5.0,0.09640984945486153,0.16554078304766007,-0.7392959233634115,-0.32963147600991705,-0.4714438567589781,3.0,25.0,0.001,0.007847502954972172,0.0012259188188522324
23,5.0,0.09640984945486153,0.16554078304766007,-0.7392959233634115,-0.32963147600991705,-0.4714438567589781,3.0,25.0,0.001,0.020111588530752934,0.0012259188188522324
24,5.0,0.09640984945486153,0.16554078304766007,-0.7392959233634115,-0.32963147600991705,-0.4714438567589781,3.0,25.0,0.001,0.011689947133930427,0.0012259188188522324
25,5.0,0.09640984945486153,0.16554078304766007,-0.7392959233634115,-0.32963147600991705,-0.4714438567589781,3.0,25.0,0.001,0.010787866303121603,0.0012259188188522324
26,5.0,0.09640984945486153,0.16554078304766007,-0.7392959233634115,-0.32963147600991705,-0.4714438567589781,3.0,25.0,0.001,0.03257252414558367,0.0012259188188522324
27,5.0,0.09640984945486153,0.16554078304766007,-0.7392959233634115,-0.32963147600991705,-0.4714438567589781,3.0,25.0,0.001,0.015557547055483961,0.0012259188188522324
28,5.0,0.09640984945486153,0.16554078304766007,-0.7392959233634115,-0.32963147600991705,-0.4714438567589781,3.0,25.0,0.001,0.02124419342880068,0.0012259188188522324
29,5.0,0.09640984945486153,0.16554078304766007,-0.7392959233634115,-0.32963147600991705,-0.4714438567589781,3.0,25.0,0.001,0.02824567589289282,0.0012259188188522324
30,5.0,0.09640984945486153,0.16554078304766007,-0.7392959233634115,-0.32963147600991705,-0.4714438567589781,3.0,25.0,0.001,0.008657578433368535,0.0012259188188522324
31,5.0,0.09640984945486153,0.16554078304766007,-0.7392959233634115,-0.32963147600991705,-0.4714438567589781,3.0,25.0,0.001,0.029143079557552964,0.0012259188188522324
32,5.0,0.09640984945486153,0.16554078304766007,-0.7392959233634115,-0.32963147600991705,-0.4714438567589781,3.0,25.0,0.001,0.010006204144336147,0.0012259188188522324
33,5.0,0.09640984945486153,0.16554078304766007,-0.7392959233634115,-0.32963147600991705,-0.4714438567589781,3.0,25.0,0.001,0.038018502495245236,0.0012259188188522324
34,5.0,0.09640984945486153,0.16554078304766007,-0.7392959233634115,-0.32963147600991705,-0.4714438567589781,3.0,25.0,0.001,0.008136459190334618,0.0012259188188522324
35,5.0,0.09640984945486153,0.16554078304766007,-0.7392959233634115,-0.32963147600991705,-0.4714438567589781,3.0,25.0,0.001,0.010683938847018676,0.0012259188188522324
36,5.0,0.09640984945486153,0.16554078304766007,-0.7392959233634115,-0.32963147600991705,-0.4714438567589781,3.0,25.0,0.001,0.008403107240242569,0.0012259188188522324
37,5.0,0.09640984945486153,0.16554078304766007,-0.7392959233634115,-0.32963147600991705,-0.4714438567589781,3.0,25.0,0.001,0.01706268489784606,0.0012259188188522324
38,5.0,0.09640984945486153,0.16554078304766007,-0.7392959233634115,-0.32963147600991705,-0.4714438567589781,3.0,25.0,0.001,0.010955580502904124,0.0012259188188522324
39,5.0,0.09640984945486153,0.16554078304766007,-0.7392959233634115,-0.32963147600991705,-0.4714438567589781,3.0,25.0,0.001,0.018450255021381985,0.0012259188188522324
40,5.0,0.09640984945486153,0.16554078304766007,-0.7392959233634115,-0.32963147600991705,-0.4714438567589781,3.0,25.0,0.001,0.008824400405833472,0.0012259188188522324
41,5.0,0.09640984945486153,0.16554078304766007,-0.7392959233634115,-0.32963147600991705,-0.4714438567589781,3.0,25.0,0.001,0.009607722216765494,0.0012259188188522324
42,5.0,0.09640984945486153,0.16554078304766007,-0.7392959233634115,-0.32963147600991705,-0.4714438567589781,3.0,25.0,0.001,0.011789383510492111,0.0012259188188522324
43,5.0,0.09640984945486153,0.16554078304766007,-0.7392959233634115,-0.32963147600991705,-0.4714438567589781,3.0,25.0,0.001,0.018828294450436364,0.0012259188188522324
44,5.0,0.09640984945486153,0.16554078304766007,-0.7392959233634115,-0.32963147600991705,-0.4714438567589781,3.0,25.0,0.001,0.016653485473321038,0.0012259188188522324
45,5.0,0.09640984945486153,0.16554078304766007,-0.7392959233634115,-0.32963147600991705,-0.4714438567589781,3.0,25.0,0.001,0.017609936403375683,0.0012259188188522324
46,5.0,0.09640984945486153,0.16554078304766007,-0.7392959233634115,-0.32963147600991705,-0.4714438567589781,3.0,25.0,0.001,0.0073240283739779855,0.0012259188188522324
47,5.0,0.09640984945486153,0.16554078304766007,-0.7392959233634115,-0.32963147600991705,-0.4714438567589781,3.0,25.0,0.001,0.012024374822591274,0.0012259188188522324
48,5.0,0.09640984945486153,0.16554078304766007,-0.7392959233634115,-0.32963147600991705,-0.4714438567589781,3.0,25.0,0.001,0.00927321138473019,0.0012259188188522324
49,5.0,0.09640984945486153,0.16554078304766007,-0.7392959233634115,-0.32963147600991705,-0.4714438567589781,3.0,25.0,0.001,0.0396458365488221,0.0012259188188522324
50,5.0,0.09640984945486153,0.16554078304766007,-0.7392959233634115,-0.32963147600991705,-0.4714438567589781,3.0,25.0,0.001,0.008139821251587628,0.0012259188188522324
51,5.0,0.09640984945486153,0.16554078304766007,-0.7392959233634115,-0.32963147600991705,-0.4714438567589781,3.0,25.0,0.001,0.01781654764687497,0.0012259188188522324
52,5.0,0.09640984945486153,0.16554078304766007,-0.7392959233634115,-0.32963147600991705,-0.4714438567589781,3.0,25.0,0.001,0.032036344684439326,0.0012259188188522324
53,5.0,0.09640984945486153,0.16554078304766007,-0.7392959233634115,-0.32963147600991705,-0.4714438567589781,3.0,25.0,0.001,0.010388744208991796,0.0012259188188522324
54,5.0,0.09640984945486153,0.16554078304766007,-0.7392959233634115,-0.32963147600991705,-0.4714438567589781,3.0,25.0,0.001,0.008503191253009634,0.0012259188188522324
