,n,v_1,v_2,v_3,v_4,v_5,k,r,scale,sampled error,suzuki error
1,5.0,0.6097457122035289,0.05446644913523624,-0.6144938691814952,0.2639392982633204,0.803192227352991,2.0,75.0,0.001,0.03905646347721482,0.0038180159705651076
2,5.0,0.6097457122035289,0.05446644913523624,-0.6144938691814952,0.2639392982633204,0.803192227352991,2.0,75.0,0.001,0.044495295599936056,0.0038180159705651076
3,5.0,0.6097457122035289,0.05446644913523624,-0.6144938691814952,0.2639392982633204,0.803192227352991,2.0,75.0,0.001,0.047386057660572696,0.0038180159705651076
4,5.0,0.6097457122035289,0.05446644913523624,-0.6144938691814952,0.2639392982633204,0.803192227352991,2.0,75.0,0.001,0.039190232977493654,0.0038180159705651076
5,5.0,0.6097457122035289,0.05446644913523624,-0.6144938691814952,0.2639392982633204,0.803192227352991,2.0,75.0,0.001,0.02513468868018193,0.0038180159705651076
6,5.0,0.6097457122035289,0.05446644913523624,-0.6144938691814952,0.2639392982633204,0.803192227352991,2.0,75.0,0.001,0.07092146876602654,0.0038180159705651076
7,5.0,0.6097457122035289,0.05446644913523624,-0.6144938691814952,0.2639392982633204,0.803192227352991,2.0,75.0,0.001,0.04421751506441634,0.0038180159705651076
8,5.0,0.6097457122035289,0.05446644913523624,-0.6144938691814952,0.2639392982633204,0.803192227352991,2.0,75.0,0.001,0.03544952657116787,0.0038180159705651076
9,5.0,0.6097457122035289,0.05446644913523624,-0.6144938691814952,0.2639392982633204,0.803192227352991,2.0,75.0,0.001,0.07261330669852724,0.0038180159705651076
10,5.0,0.6097457122035289,0.05446644913523624,-0.6144938691814952,0.2639392982633204,0.803192227352991,2.0,75.0,0.001,0.06767006294033738,0.0038180159705651076
11,5.0,0.6097457122035289,0.05446644913523624,-0.6144938691814952,0.2639392982633204,0.803192227352991,2.0,75.0,0.001,0.030438716249271577,0.0038180159705651076
12,5.0,0.6097457122035289,0.05446644913523624,-0.6144938691814952,0.2639392982633204,0.803192227352991,2.0,75.0,0.001,0.057462921823608216,0.0038180159705651076
