,n,v_1,v_2,v_3,v_4,v_5,k,r,scale,sampled error,suzuki error
1,5.0,0.5462491563061158,-0.10068357262268468,0.6027915688719194,-0.2935004274862503,0.5026005440096201,2.0,125.0,1e-05,0.01145238766054566,0.0006408799310806309
2,5.0,0.5462491563061158,-0.10068357262268468,0.6027915688719194,-0.2935004274862503,0.5026005440096201,2.0,125.0,1e-05,0.01098055086661737,0.0006408799310806309
3,5.0,0.5462491563061158,-0.10068357262268468,0.6027915688719194,-0.2935004274862503,0.5026005440096201,2.0,125.0,1e-05,0.011293493045015163,0.0006408799310806309
4,5.0,0.5462491563061158,-0.10068357262268468,0.6027915688719194,-0.2935004274862503,0.5026005440096201,2.0,125.0,1e-05,0.0109998614139933,0.0006408799310806309
5,5.0,0.5462491563061158,-0.10068357262268468,0.6027915688719194,-0.2935004274862503,0.5026005440096201,2.0,125.0,1e-05,0.011099341487210692,0.0006408799310806309
6,5.0,0.5462491563061158,-0.10068357262268468,0.6027915688719194,-0.2935004274862503,0.5026005440096201,2.0,125.0,1e-05,0.011561818911765403,0.0006408799310806309
7,5.0,0.5462491563061158,-0.10068357262268468,0.6027915688719194,-0.2935004274862503,0.5026005440096201,2.0,125.0,1e-05,0.011426356792474984,0.0006408799310806309
8,5.0,0.5462491563061158,-0.10068357262268468,0.6027915688719194,-0.2935004274862503,0.5026005440096201,2.0,125.0,1e-05,0.010985416427909097,0.0006408799310806309
9,5.0,0.5462491563061158,-0.10068357262268468,0.6027915688719194,-0.2935004274862503,0.5026005440096201,2.0,125.0,1e-05,0.011302754850052157,0.0006408799310806309
10,5.0,0.5462491563061158,-0.10068357262268468,0.6027915688719194,-0.2935004274862503,0.5026005440096201,2.0,125.0,1e-05,0.01101366560977756,0.0006408799310806309
11,5.0,0.5462491563061158,-0.10068357262268468,0.6027915688719194,-0.2935004274862503,0.5026005440096201,2.0,125.0,1e-05,0.01109220005276756,0.0006408799310806309
12,5.0,0.5462491563061158,-0.10068357262268468,0.6027915688719194,-0.2935004274862503,0.5026005440096201,2.0,125.0,1e-05,0.01116502123871845,0.0006408799310806309
13,5.0,0.5462491563061158,-0.10068357262268468,0.6027915688719194,-0.2935004274862503,0.5026005440096201,2.0,125.0,1e-05,0.010930233441473135,0.0006408799310806309
14,5.0,0.5462491563061158,-0.10068357262268468,0.6027915688719194,-0.2935004274862503,0.5026005440096201,2.0,125.0,1e-05,0.011450318530296134,0.0006408799310806309
15,5.0,0.5462491563061158,-0.10068357262268468,0.6027915688719194,-0.2935004274862503,0.5026005440096201,2.0,125.0,1e-05,0.010787874873261856,0.0006408799310806309
16,5.0,0.5462491563061158,-0.10068357262268468,0.6027915688719194,-0.2935004274862503,0.5026005440096201,2.0,125.0,1e-05,0.011708194462546402,0.0006408799310806309
17,5.0,0.5462491563061158,-0.10068357262268468,0.6027915688719194,-0.2935004274862503,0.5026005440096201,2.0,125.0,1e-05,0.011125671650528725,0.0006408799310806309
18,5.0,0.5462491563061158,-0.10068357262268468,0.6027915688719194,-0.2935004274862503,0.5026005440096201,2.0,125.0,1e-05,0.011446314616731401,0.0006408799310806309
19,5.0,0.5462491563061158,-0.10068357262268468,0.6027915688719194,-0.2935004274862503,0.5026005440096201,2.0,125.0,1e-05,0.01121397279688789,0.0006408799310806309
20,5.0,0.5462491563061158,-0.10068357262268468,0.6027915688719194,-0.2935004274862503,0.5026005440096201,2.0,125.0,1e-05,0.011112069167507838,0.0006408799310806309
21,5.0,0.5462491563061158,-0.10068357262268468,0.6027915688719194,-0.2935004274862503,0.5026005440096201,2.0,125.0,1e-05,0.011091946837433761,0.0006408799310806309
22,5.0,0.5462491563061158,-0.10068357262268468,0.6027915688719194,-0.2935004274862503,0.5026005440096201,2.0,125.0,1e-05,0.011372386917952825,0.0006408799310806309
23,5.0,0.5462491563061158,-0.10068357262268468,0.6027915688719194,-0.2935004274862503,0.5026005440096201,2.0,125.0,1e-05,0.01111098896755157,0.0006408799310806309
24,5.0,0.5462491563061158,-0.10068357262268468,0.6027915688719194,-0.2935004274862503,0.5026005440096201,2.0,125.0,1e-05,0.011087911453141917,0.0006408799310806309
25,5.0,0.5462491563061158,-0.10068357262268468,0.6027915688719194,-0.2935004274862503,0.5026005440096201,2.0,125.0,1e-05,0.01083384456103246,0.0006408799310806309
26,5.0,0.5462491563061158,-0.10068357262268468,0.6027915688719194,-0.2935004274862503,0.5026005440096201,2.0,125.0,1e-05,0.011311263199258391,0.0006408799310806309
27,5.0,0.5462491563061158,-0.10068357262268468,0.6027915688719194,-0.2935004274862503,0.5026005440096201,2.0,125.0,1e-05,0.011364827618992894,0.0006408799310806309
28,5.0,0.5462491563061158,-0.10068357262268468,0.6027915688719194,-0.2935004274862503,0.5026005440096201,2.0,125.0,1e-05,0.011304212061892438,0.0006408799310806309
29,5.0,0.5462491563061158,-0.10068357262268468,0.6027915688719194,-0.2935004274862503,0.5026005440096201,2.0,125.0,1e-05,0.011284988187491718,0.0006408799310806309
30,5.0,0.5462491563061158,-0.10068357262268468,0.6027915688719194,-0.2935004274862503,0.5026005440096201,2.0,125.0,1e-05,0.01082555183830686,0.0006408799310806309
31,5.0,0.5462491563061158,-0.10068357262268468,0.6027915688719194,-0.2935004274862503,0.5026005440096201,2.0,125.0,1e-05,0.011000118196127258,0.0006408799310806309
32,5.0,0.5462491563061158,-0.10068357262268468,0.6027915688719194,-0.2935004274862503,0.5026005440096201,2.0,125.0,1e-05,0.011377694332599492,0.0006408799310806309
33,5.0,0.5462491563061158,-0.10068357262268468,0.6027915688719194,-0.2935004274862503,0.5026005440096201,2.0,125.0,1e-05,0.011073225295344973,0.0006408799310806309
34,5.0,0.5462491563061158,-0.10068357262268468,0.6027915688719194,-0.2935004274862503,0.5026005440096201,2.0,125.0,1e-05,0.011407944980353031,0.0006408799310806309
35,5.0,0.5462491563061158,-0.10068357262268468,0.6027915688719194,-0.2935004274862503,0.5026005440096201,2.0,125.0,1e-05,0.01138117161243744,0.0006408799310806309
36,5.0,0.5462491563061158,-0.10068357262268468,0.6027915688719194,-0.2935004274862503,0.5026005440096201,2.0,125.0,1e-05,0.010906110708312364,0.0006408799310806309
37,5.0,0.5462491563061158,-0.10068357262268468,0.6027915688719194,-0.2935004274862503,0.5026005440096201,2.0,125.0,1e-05,0.011191290881648745,0.0006408799310806309
