exp,row,n,k,r,t,p_1,p_2,p_3,p_4,p_5,v_1,v_2,v_3,v_4,v_5,v_6,v_7,v_8,v_9,v_10,v_11
13,7,11,2,125,22,0.41434658273795033,0.41370819877456294,-0.6567966072550732,0.4144488609271811,0.41429080871141855,-0.10697142702071627,0.529058605311209,0.5043258788245542,-0.3482646246706034,-0.9502583693259468,0.44378531535682475,0.9307261169451309,-0.5781773044129426,0.6265247401450724,0.9565801751783525,-0.5291817561082259
13,14,11,2,125,22,0.4134466978122656,0.41417733309301,-0.6567978718700569,0.41511970908879053,0.4140519759518802,-0.10697142702071627,0.529058605311209,0.5043258788245542,-0.3482646246706034,-0.9502583693259468,-0.827601627603257,0.2377321929796865,0.8569202511094962,0.9402922556138458,0.0451281243454138,0.2653161897595844
13,21,11,2,125,22,0.41430533724523194,0.4145059035778205,-0.6567967655884409,0.41353027774998047,0.414453091120651,-0.10697142702071627,0.529058605311209,0.5043258788245542,-0.3482646246706034,-0.9502583693259468,0.3170384345291999,0.24479508489849855,0.22503122400784492,-0.9375139800545322,-0.01631794803694997,0.7685314432793855
