exp,row,n,k,r,t,p_1,p_2,p_3,p_4,p_5,v_1,v_2,v_3,v_4,v_5,original_error,suzuki_error,original_r,error
16,151,5,2,175,10,0.414208787673446,0.4142892520060675,-0.6576609547210719,0.4146170434134399,0.4145457326571382,-0.10697142702071627,0.529058605311209,0.5043258788245542,-0.3482646246706034,-0.9502583693259468,1.6472228684843547e-05,3.5524739561045075e-05,250,0.000111773590815
16,152,5,2,200,10,0.414208787673446,0.4142892520060675,-0.6576609547210719,0.4146170434134399,0.4145457326571382,-0.10697142702071627,0.529058605311209,0.5043258788245542,-0.3482646246706034,-0.9502583693259468,1.6472228684843547e-05,3.5524739561045075e-05,250,5.86417083613e-05
16,153,5,2,225,10,0.414208787673446,0.4142892520060675,-0.6576609547210719,0.4146170434134399,0.4145457326571382,-0.10697142702071627,0.529058605311209,0.5043258788245542,-0.3482646246706034,-0.9502583693259468,1.6472228684843547e-05,3.5524739561045075e-05,250,3.12945977984e-05
16,154,5,2,250,10,0.414208787673446,0.4142892520060675,-0.6576609547210719,0.4146170434134399,0.4145457326571382,-0.10697142702071627,0.529058605311209,0.5043258788245542,-0.3482646246706034,-0.9502583693259468,1.6472228684843547e-05,3.5524739561045075e-05,250,1.64722286848e-05
16,155,5,2,275,10,0.414208787673446,0.4142892520060675,-0.6576609547210719,0.4146170434134399,0.4145457326571382,-0.10697142702071627,0.529058605311209,0.5043258788245542,-0.3482646246706034,-0.9502583693259468,1.6472228684843547e-05,3.5524739561045075e-05,250,1.5258771039e-05
16,156,5,2,300,10,0.414208787673446,0.4142892520060675,-0.6576609547210719,0.4146170434134399,0.4145457326571382,-0.10697142702071627,0.529058605311209,0.5043258788245542,-0.3482646246706034,-0.9502583693259468,1.6472228684843547e-05,3.5524739561045075e-05,250,1.45062733865e-05
16,157,5,2,325,10,0.414208787673446,0.4142892520060675,-0.6576609547210719,0.4146170434134399,0.4145457326571382,-0.10697142702071627,0.529058605311209,0.5043258788245542,-0.3482646246706034,-0.9502583693259468,1.6472228684843547e-05,3.5524739561045075e-05,250,1.41581235169e-05
16,158,5,2,350,10,0.414208787673446,0.4142892520060675,-0.6576609547210719,0.4146170434134399,0.4145457326571382,-0.10697142702071627,0.529058605311209,0.5043258788245542,-0.3482646246706034,-0.9502583693259468,1.6472228684843547e-05,3.5524739561045075e-05,250,1.38592651443e-05
16,159,5,2,375,10,0.414208787673446,0.4142892520060675,-0.6576609547210719,0.4146170434134399,0.4145457326571382,-0.10697142702071627,0.529058605311209,0.5043258788245542,-0.3482646246706034,-0.9502583693259468,1.6472228684843547e-05,3.5524739561045075e-05,250,1.35015880606e-05
16,160,5,2,400,10,0.414208787673446,0.4142892520060675,-0.6576609547210719,0.4146170434134399,0.4145457326571382,-0.10697142702071627,0.529058605311209,0.5043258788245542,-0.3482646246706034,-0.9502583693259468,1.6472228684843547e-05,3.5524739561045075e-05,250,1.31274175544e-05
