exp,row,n,k,r,t,p_1,p_2,p_3,p_4,p_5,v_1,v_2,v_3,v_4,v_5,original_error,suzuki_error,original_r,error
16,91,5,2,275,10,0.4141019835911571,0.4142534762786389,-0.6571409160006121,0.4143954698535047,0.4143889332982875,-0.10697142702071627,0.529058605311209,0.5043258788245542,-0.3482646246706034,-0.9502583693259468,0.00012504126904096905,0.00027024449641202216,150,9.29050443728e-05
16,92,5,2,300,10,0.4141019835911571,0.4142534762786389,-0.6571409160006121,0.4143954698535047,0.4143889332982875,-0.10697142702071627,0.529058605311209,0.5043258788245542,-0.3482646246706034,-0.9502583693259468,0.00012504126904096905,0.00027024449641202216,150,8.90206925093e-05
16,93,5,2,325,10,0.4141019835911571,0.4142534762786389,-0.6571409160006121,0.4143954698535047,0.4143889332982875,-0.10697142702071627,0.529058605311209,0.5043258788245542,-0.3482646246706034,-0.9502583693259468,0.00012504126904096905,0.00027024449641202216,150,8.80079578938e-05
16,94,5,2,350,10,0.4141019835911571,0.4142534762786389,-0.6571409160006121,0.4143954698535047,0.4143889332982875,-0.10697142702071627,0.529058605311209,0.5043258788245542,-0.3482646246706034,-0.9502583693259468,0.00012504126904096905,0.00027024449641202216,150,8.85423518789e-05
16,95,5,2,375,10,0.4141019835911571,0.4142534762786389,-0.6571409160006121,0.4143954698535047,0.4143889332982875,-0.10697142702071627,0.529058605311209,0.5043258788245542,-0.3482646246706034,-0.9502583693259468,0.00012504126904096905,0.00027024449641202216,150,8.87047238892e-05
16,96,5,2,400,10,0.4141019835911571,0.4142534762786389,-0.6571409160006121,0.4143954698535047,0.4143889332982875,-0.10697142702071627,0.529058605311209,0.5043258788245542,-0.3482646246706034,-0.9502583693259468,0.00012504126904096905,0.00027024449641202216,150,8.86586853637e-05
16,97,5,2,25,10,0.4144574309118035,0.41448319812050277,-0.6573544681010856,0.41481060267342135,0.41360266399309076,-0.10697142702071627,0.529058605311209,0.5043258788245542,-0.3482646246706034,-0.9502583693259468,6.796150359200308e-05,0.0001467343561018105,175,0.123010149849
16,98,5,2,50,10,0.4144574309118035,0.41448319812050277,-0.6573544681010856,0.41481060267342135,0.41360266399309076,-0.10697142702071627,0.529058605311209,0.5043258788245542,-0.3482646246706034,-0.9502583693259468,6.796150359200308e-05,0.0001467343561018105,175,0.0173081129897
16,99,5,2,75,10,0.4144574309118035,0.41448319812050277,-0.6573544681010856,0.41481060267342135,0.41360266399309076,-0.10697142702071627,0.529058605311209,0.5043258788245542,-0.3482646246706034,-0.9502583693259468,6.796150359200308e-05,0.0001467343561018105,175,0.00366676994653
16,100,5,2,100,10,0.4144574309118035,0.41448319812050277,-0.6573544681010856,0.41481060267342135,0.41360266399309076,-0.10697142702071627,0.529058605311209,0.5043258788245542,-0.3482646246706034,-0.9502583693259468,6.796150359200308e-05,0.0001467343561018105,175,0.00111798813938
16,101,5,2,125,10,0.4144574309118035,0.41448319812050277,-0.6573544681010856,0.41481060267342135,0.41360266399309076,-0.10697142702071627,0.529058605311209,0.5043258788245542,-0.3482646246706034,-0.9502583693259468,6.796150359200308e-05,0.0001467343561018105,175,0.000414399196979
16,102,5,2,150,10,0.4144574309118035,0.41448319812050277,-0.6573544681010856,0.41481060267342135,0.41360266399309076,-0.10697142702071627,0.529058605311209,0.5043258788245542,-0.3482646246706034,-0.9502583693259468,6.796150359200308e-05,0.0001467343561018105,175,0.000167939835052
16,103,5,2,175,10,0.4144574309118035,0.41448319812050277,-0.6573544681010856,0.41481060267342135,0.41360266399309076,-0.10697142702071627,0.529058605311209,0.5043258788245542,-0.3482646246706034,-0.9502583693259468,6.796150359200308e-05,0.0001467343561018105,175,6.7961503592e-05
16,104,5,2,200,10,0.4144574309118035,0.41448319812050277,-0.6573544681010856,0.41481060267342135,0.41360266399309076,-0.10697142702071627,0.529058605311209,0.5043258788245542,-0.3482646246706034,-0.9502583693259468,6.796150359200308e-05,0.0001467343561018105,175,6.14079191395e-05
16,105,5,2,225,10,0.4144574309118035,0.41448319812050277,-0.6573544681010856,0.41481060267342135,0.41360266399309076,-0.10697142702071627,0.529058605311209,0.5043258788245542,-0.3482646246706034,-0.9502583693259468,6.796150359200308e-05,0.0001467343561018105,175,5.83792895947e-05
16,106,5,2,250,10,0.4144574309118035,0.41448319812050277,-0.6573544681010856,0.41481060267342135,0.41360266399309076,-0.10697142702071627,0.529058605311209,0.5043258788245542,-0.3482646246706034,-0.9502583693259468,6.796150359200308e-05,0.0001467343561018105,175,5.65968230612e-05
16,107,5,2,275,10,0.4144574309118035,0.41448319812050277,-0.6573544681010856,0.41481060267342135,0.41360266399309076,-0.10697142702071627,0.529058605311209,0.5043258788245542,-0.3482646246706034,-0.9502583693259468,6.796150359200308e-05,0.0001467343561018105,175,5.44353330075e-05
16,108,5,2,300,10,0.4144574309118035,0.41448319812050277,-0.6573544681010856,0.41481060267342135,0.41360266399309076,-0.10697142702071627,0.529058605311209,0.5043258788245542,-0.3482646246706034,-0.9502583693259468,6.796150359200308e-05,0.0001467343561018105,175,5.22763437827e-05
16,109,5,2,325,10,0.4144574309118035,0.41448319812050277,-0.6573544681010856,0.41481060267342135,0.41360266399309076,-0.10697142702071627,0.529058605311209,0.5043258788245542,-0.3482646246706034,-0.9502583693259468,6.796150359200308e-05,0.0001467343561018105,175,5.02702211951e-05
16,110,5,2,350,10,0.4144574309118035,0.41448319812050277,-0.6573544681010856,0.41481060267342135,0.41360266399309076,-0.10697142702071627,0.529058605311209,0.5043258788245542,-0.3482646246706034,-0.9502583693259468,6.796150359200308e-05,0.0001467343561018105,175,4.84659929021e-05
16,111,5,2,375,10,0.4144574309118035,0.41448319812050277,-0.6573544681010856,0.41481060267342135,0.41360266399309076,-0.10697142702071627,0.529058605311209,0.5043258788245542,-0.3482646246706034,-0.9502583693259468,6.796150359200308e-05,0.0001467343561018105,175,4.78205835946e-05
16,112,5,2,400,10,0.4144574309118035,0.41448319812050277,-0.6573544681010856,0.41481060267342135,0.41360266399309076,-0.10697142702071627,0.529058605311209,0.5043258788245542,-0.3482646246706034,-0.9502583693259468,6.796150359200308e-05,0.0001467343561018105,175,4.81129421391e-05
16,113,5,2,25,10,0.41414395761875317,0.4144747422901328,-0.6574937692235694,0.4145942660833672,0.4142804658609732,-0.10697142702071627,0.529058605311209,0.5043258788245542,-0.3482646246706034,-0.9502583693259468,4.000263278629735e-05,8.634223628434063e-05,200,0.123621920662
