exp,row,n,k,r,t,p_1,p_2,p_3,p_4,p_5,v_1,v_2,v_3,v_4,v_5,original_error,suzuki_error,original_r,error
16,61,5,2,325,10,0.41395549897801687,0.41354639590010117,-0.6561887136190737,0.41470899985209037,0.4139726737313222,-0.10697142702071627,0.529058605311209,0.5043258788245542,-0.3482646246706034,-0.9502583693259468,0.0006136594217953377,0.0013303233875396954,100,0.000429032091147
16,62,5,2,350,10,0.41395549897801687,0.41354639590010117,-0.6561887136190737,0.41470899985209037,0.4139726737313222,-0.10697142702071627,0.529058605311209,0.5043258788245542,-0.3482646246706034,-0.9502583693259468,0.0006136594217953377,0.0013303233875396954,100,0.000427267844942
16,63,5,2,375,10,0.41395549897801687,0.41354639590010117,-0.6561887136190737,0.41470899985209037,0.4139726737313222,-0.10697142702071627,0.529058605311209,0.5043258788245542,-0.3482646246706034,-0.9502583693259468,0.0006136594217953377,0.0013303233875396954,100,0.000425578262823
16,64,5,2,400,10,0.41395549897801687,0.41354639590010117,-0.6561887136190737,0.41470899985209037,0.4139726737313222,-0.10697142702071627,0.529058605311209,0.5043258788245542,-0.3482646246706034,-0.9502583693259468,0.0006136594217953377,0.0013303233875396954,100,0.000424018259854
16,65,5,2,25,10,0.4137941125668769,0.4139804764933516,-0.6567963574959673,0.41474155388362083,0.4142780587831986,-0.10697142702071627,0.529058605311209,0.5043258788245542,-0.3482646246706034,-0.9502583693259468,0.00025645955334676723,0.0005549036080590062,125,0.119538455505
16,66,5,2,50,10,0.4137941125668769,0.4139804764933516,-0.6567963574959673,0.41474155388362083,0.4142780587831986,-0.10697142702071627,0.529058605311209,0.5043258788245542,-0.3482646246706034,-0.9502583693259468,0.00025645955334676723,0.0005549036080590062,125,0.0164748704237
16,67,5,2,75,10,0.4137941125668769,0.4139804764933516,-0.6567963574959673,0.41474155388362083,0.4142780587831986,-0.10697142702071627,0.529058605311209,0.5043258788245542,-0.3482646246706034,-0.9502583693259468,0.00025645955334676723,0.0005549036080590062,125,0.00329232227574
16,68,5,2,100,10,0.4137941125668769,0.4139804764933516,-0.6567963574959673,0.41474155388362083,0.4142780587831986,-0.10697142702071627,0.529058605311209,0.5043258788245542,-0.3482646246706034,-0.9502583693259468,0.00025645955334676723,0.0005549036080590062,125,0.000891230301404
16,69,5,2,125,10,0.4137941125668769,0.4139804764933516,-0.6567963574959673,0.41474155388362083,0.4142780587831986,-0.10697142702071627,0.529058605311209,0.5043258788245542,-0.3482646246706034,-0.9502583693259468,0.00025645955334676723,0.0005549036080590062,125,0.000256459553347
16,70,5,2,150,10,0.4137941125668769,0.4139804764933516,-0.6567963574959673,0.41474155388362083,0.4142780587831986,-0.10697142702071627,0.529058605311209,0.5043258788245542,-0.3482646246706034,-0.9502583693259468,0.00025645955334676723,0.0005549036080590062,125,0.000224488565581
16,71,5,2,175,10,0.4137941125668769,0.4139804764933516,-0.6567963574959673,0.41474155388362083,0.4142780587831986,-0.10697142702071627,0.529058605311209,0.5043258788245542,-0.3482646246706034,-0.9502583693259468,0.00025645955334676723,0.0005549036080590062,125,0.000213726671083
16,72,5,2,200,10,0.4137941125668769,0.4139804764933516,-0.6567963574959673,0.41474155388362083,0.4142780587831986,-0.10697142702071627,0.529058605311209,0.5043258788245542,-0.3482646246706034,-0.9502583693259468,0.00025645955334676723,0.0005549036080590062,125,0.000202535917871
16,73,5,2,225,10,0.4137941125668769,0.4139804764933516,-0.6567963574959673,0.41474155388362083,0.4142780587831986,-0.10697142702071627,0.529058605311209,0.5043258788245542,-0.3482646246706034,-0.9502583693259468,0.00025645955334676723,0.0005549036080590062,125,0.000191588054506
16,74,5,2,250,10,0.4137941125668769,0.4139804764933516,-0.6567963574959673,0.41474155388362083,0.4142780587831986,-0.10697142702071627,0.529058605311209,0.5043258788245542,-0.3482646246706034,-0.9502583693259468,0.00025645955334676723,0.0005549036080590062,125,0.000181983923302
16,75,5,2,275,10,0.4137941125668769,0.4139804764933516,-0.6567963574959673,0.41474155388362083,0.4142780587831986,-0.10697142702071627,0.529058605311209,0.5043258788245542,-0.3482646246706034,-0.9502583693259468,0.00025645955334676723,0.0005549036080590062,125,0.000180276593978
16,76,5,2,300,10,0.4137941125668769,0.4139804764933516,-0.6567963574959673,0.41474155388362083,0.4142780587831986,-0.10697142702071627,0.529058605311209,0.5043258788245542,-0.3482646246706034,-0.9502583693259468,0.00025645955334676723,0.0005549036080590062,125,0.000181316239555
16,77,5,2,325,10,0.4137941125668769,0.4139804764933516,-0.6567963574959673,0.41474155388362083,0.4142780587831986,-0.10697142702071627,0.529058605311209,0.5043258788245542,-0.3482646246706034,-0.9502583693259468,0.00025645955334676723,0.0005549036080590062,125,0.000181461241621
16,78,5,2,350,10,0.4137941125668769,0.4139804764933516,-0.6567963574959673,0.41474155388362083,0.4142780587831986,-0.10697142702071627,0.529058605311209,0.5043258788245542,-0.3482646246706034,-0.9502583693259468,0.00025645955334676723,0.0005549036080590062,125,0.000181161589859
16,79,5,2,375,10,0.4137941125668769,0.4139804764933516,-0.6567963574959673,0.41474155388362083,0.4142780587831986,-0.10697142702071627,0.529058605311209,0.5043258788245542,-0.3482646246706034,-0.9502583693259468,0.00025645955334676723,0.0005549036080590062,125,0.000180651876566
16,80,5,2,400,10,0.4137941125668769,0.4139804764933516,-0.6567963574959673,0.41474155388362083,0.4142780587831986,-0.10697142702071627,0.529058605311209,0.5043258788245542,-0.3482646246706034,-0.9502583693259468,0.00025645955334676723,0.0005549036080590062,125,0.000180056363378
16,81,5,2,25,10,0.4141019835911571,0.4142534762786389,-0.6571409160006121,0.4143954698535047,0.4143889332982875,-0.10697142702071627,0.529058605311209,0.5043258788245542,-0.3482646246706034,-0.9502583693259468,0.00012504126904096905,0.00027024449641202216,150,0.12138703205
16,82,5,2,50,10,0.4141019835911571,0.4142534762786389,-0.6571409160006121,0.4143954698535047,0.4143889332982875,-0.10697142702071627,0.529058605311209,0.5043258788245542,-0.3482646246706034,-0.9502583693259468,0.00012504126904096905,0.00027024449641202216,150,0.0169886311675
16,83,5,2,75,10,0.4141019835911571,0.4142534762786389,-0.6571409160006121,0.4143954698535047,0.4143889332982875,-0.10697142702071627,0.529058605311209,0.5043258788245542,-0.3482646246706034,-0.9502583693259468,0.00012504126904096905,0.00027024449641202216,150,0.00352733318784
16,84,5,2,100,10,0.4141019835911571,0.4142534762786389,-0.6571409160006121,0.4143954698535047,0.4143889332982875,-0.10697142702071627,0.529058605311209,0.5043258788245542,-0.3482646246706034,-0.9502583693259468,0.00012504126904096905,0.00027024449641202216,150,0.0010352746988
16,85,5,2,125,10,0.4141019835911571,0.4142534762786389,-0.6571409160006121,0.4143954698535047,0.4143889332982875,-0.10697142702071627,0.529058605311209,0.5043258788245542,-0.3482646246706034,-0.9502583693259468,0.00012504126904096905,0.00027024449641202216,150,0.000356768185556
