id,n,v_1,v_2,v_3,v_4,v_5,k,r,seed,gens,algorithm,kind,lambda_1,lambda_2,lambda_3,lambda_4,lambda_5,lambda_6,lambda_7,lambda_8,lambda_9,lambda_10,lambda_11,lambda_12,lambda_13,lambda_14,lambda_15,lambda_16,lambda_17,lambda_18,lambda_19,lambda_20,lambda_21,lambda_22,lambda_23,lambda_24,lambda_25,lambda_26,lambda_27,lambda_28,lambda_29,lambda_30,lambda_31,lambda_32,lambda_33,lambda_34,lambda_35,lambda_36,lambda_37,lambda_38,lambda_39,lambda_40,lambda_41,lambda_42,lambda_43,lambda_44,lambda_45,lambda_46,lambda_47,lambda_48,lambda_49,lambda_50,lambda_51,lambda_52,lambda_53,lambda_54,lambda_55,lambda_56,lambda_57,lambda_58,lambda_59,lambda_60,lambda_61,lambda_62,lambda_63,lambda_64,lambda_65,lambda_66,lambda_67,lambda_68,lambda_69,lambda_70,lambda_71,lambda_72,lambda_73,lambda_74,lambda_75,lambda_76,lambda_77,lambda_78,lambda_79,lambda_80,lambda_81,lambda_82,lambda_83,lambda_84,lambda_85,lambda_86,lambda_87,lambda_88,lambda_89,lambda_90,lambda_91,lambda_92,lambda_93,lambda_94,lambda_95,lambda_96,lambda_97,lambda_98,lambda_99,lambda_100,lambda_101,lambda_102,lambda_103,lambda_104,lambda_105,lambda_106,lambda_107,lambda_108,lambda_109,lambda_110,lambda_111,lambda_112,lambda_113,lambda_114,lambda_115,lambda_116,lambda_117,lambda_118,lambda_119,lambda_120,lambda_121,lambda_122,lambda_123,lambda_124,lambda_125,lambda_126,lambda_127,lambda_128,lambda_129,lambda_130,lambda_131,lambda_132,lambda_133,lambda_134,lambda_135,lambda_136,lambda_137,lambda_138,lambda_139,lambda_140,lambda_141,lambda_142,lambda_143,lambda_144,lambda_145,lambda_146,lambda_147,lambda_148,lambda_149,lambda_150,lambda_151,lambda_152,lambda_153,lambda_154,lambda_155,lambda_156,lambda_157,lambda_158,lambda_159,lambda_160,lambda_161,lambda_162,lambda_163,lambda_164,lambda_165,lambda_166,lambda_167,lambda_168,lambda_169,lambda_170,lambda_171,lambda_172,lambda_173,lambda_174,lambda_175,lambda_176,lambda_177,lambda_178,lambda_179,lambda_180,lambda_181,lambda_182,lambda_183,lambda_184,lambda_185,lambda_186,lambda_187,lambda_188,lambda_189,lambda_190,lambda_191,lambda_192,lambda_193,lambda_194,lambda_195,lambda_196,lambda_197,lambda_198,lambda_199,lambda_200,lambda_201,lambda_202,lambda_203,lambda_204,lambda_205,lambda_206,lambda_207,lambda_208,lambda_209,lambda_210,lambda_211,lambda_212,lambda_213,lambda_214,lambda_215,lambda_216,lambda_217,lambda_218,lambda_219,lambda_220,lambda_221,lambda_222,lambda_223,lambda_224,lambda_225,lambda_226,lambda_227,lambda_228,lambda_229,lambda_230,lambda_231,lambda_232,lambda_233,lambda_234,lambda_235,lambda_236,lambda_237,lambda_238,lambda_239,lambda_240,lambda_241,lambda_242,lambda_243,lambda_244,lambda_245,lambda_246,lambda_247,lambda_248,lambda_249,lambda_250,lambda_251,lambda_252,lambda_253,lambda_254,lambda_255,lambda_256,lambda_257,lambda_258,lambda_259,lambda_260,lambda_261,lambda_262,lambda_263,lambda_264,lambda_265,lambda_266,lambda_267,lambda_268,lambda_269,lambda_270,lambda_271,lambda_272,lambda_273,lambda_274,lambda_275,lambda_276,lambda_277,lambda_278,lambda_279,lambda_280,lambda_281,lambda_282,lambda_283,lambda_284,lambda_285,lambda_286,lambda_287,lambda_288,lambda_289,lambda_290,lambda_291,lambda_292,lambda_293,lambda_294,lambda_295,lambda_296,lambda_297,lambda_298,lambda_299,lambda_300,lambda_301,lambda_302,lambda_303,lambda_304,lambda_305,lambda_306,lambda_307,lambda_308,lambda_309,lambda_310,lambda_311,lambda_312,lambda_313,lambda_314,lambda_315,lambda_316,lambda_317,lambda_318,lambda_319,lambda_320,lambda_321,lambda_322,lambda_323,lambda_324,lambda_325,lambda_326,lambda_327,lambda_328,lambda_329,lambda_330,lambda_331,lambda_332,lambda_333,lambda_334,lambda_335,lambda_336,lambda_337,lambda_338,lambda_339,lambda_340,lambda_341,lambda_342,lambda_343,lambda_344,lambda_345,lambda_346,lambda_347,lambda_348,lambda_349,lambda_350,lambda_351,lambda_352,lambda_353,lambda_354,lambda_355,lambda_356,lambda_357,lambda_358,lambda_359,lambda_360,lambda_361,lambda_362,lambda_363,lambda_364,lambda_365,lambda_366,lambda_367,lambda_368,lambda_369,lambda_370,lambda_371,lambda_372,lambda_373,lambda_374,lambda_375,lambda_376,lambda_377,lambda_378,lambda_379,lambda_380,lambda_381,lambda_382,lambda_383,lambda_384,lambda_385,lambda_386,lambda_387,lambda_388,lambda_389,lambda_390,lambda_391,lambda_392,lambda_393,lambda_394,lambda_395,lambda_396,lambda_397,lambda_398,lambda_399,lambda_400,lambda_401,lambda_402,lambda_403,lambda_404,lambda_405,lambda_406,lambda_407,lambda_408,lambda_409,lambda_410,lambda_411,lambda_412,lambda_413,lambda_414,lambda_415,lambda_416,lambda_417,lambda_418,lambda_419,lambda_420,lambda_421,lambda_422,lambda_423,lambda_424,lambda_425,lambda_426,lambda_427,lambda_428,lambda_429,lambda_430,lambda_431,lambda_432,lambda_433,lambda_434,lambda_435,lambda_436,lambda_437,lambda_438,lambda_439,lambda_440,lambda_441,lambda_442,lambda_443,lambda_444,lambda_445,lambda_446,lambda_447,lambda_448,lambda_449,lambda_450,lambda_451,lambda_452,lambda_453,lambda_454,lambda_455,lambda_456,lambda_457,lambda_458,lambda_459,lambda_460,lambda_461,lambda_462,lambda_463,lambda_464,lambda_465,lambda_466,lambda_467,lambda_468,lambda_469,lambda_470,lambda_471,lambda_472,lambda_473,lambda_474,lambda_475,lambda_476,lambda_477,lambda_478,lambda_479,lambda_480,lambda_481,lambda_482,lambda_483,lambda_484,lambda_485,lambda_486,lambda_487,lambda_488,lambda_489,lambda_490,lambda_491,lambda_492,lambda_493,lambda_494,lambda_495,lambda_496,lambda_497,lambda_498,lambda_499,lambda_500,optimised error,suzuki error,% error,time
8,5,-0.14148262945720247,0.4992799373516386,-0.8450044399089445,0.5629205826890511,-0.6166066469120175,2,100,957689962,250,1+1,lambda,0.004144839840710309,0.004144957522210904,-0.006580089913751685,0.004144643565146054,0.0041450748723959,0.004144639358993202,0.004144959834750372,-0.006579352217468979,0.004144983866244309,0.004145493395438246,0.004144635277575834,0.0041447272895115145,-0.006579710540004825,0.004145063085062523,0.004144280222333024,0.004144859095241821,0.004145282764846235,-0.006579981170273512,0.004144752743620448,0.004144828469842756,0.004144880996082841,0.004144840742092928,-0.006579483954089003,0.004145223756342959,0.004145115136581752,0.004145023141233481,0.004144516622191026,-0.006579252808741531,0.0041449803650917575,0.0041456084405267855,0.004144687375832735,0.004145188551051058,-0.006579723081197354,0.004145061911690247,0.004144635690952171,0.004145078048345727,0.004144732039859954,-0.006579832751316059,0.004145001684100419,0.004144642371431931,0.0041448268381398135,0.0041446956259648905,-0.006579722150342108,0.004144482901064241,0.0041448582352168325,0.004144364326202893,0.004144870463092494,-0.006579578223741545,0.0041448935272954636,0.004144806992304244,0.004144928360328552,0.004145052082662878,-0.006579722236264245,0.004144604024952226,0.004144892129471536,0.0041447301208199306,0.004144614687148587,-0.006579803369647652,0.0041449414089704964,0.004144725595361642,0.004144550223063859,0.004144691802673467,-0.006579577127837203,0.004144568078199955,0.004144743115172688,0.00414495063003621,0.00414484160651342,-0.006579737048836846,0.004144511694262834,0.004144529570823861,0.004144864890389052,0.004145293632692234,-0.006579378444370288,0.004145187636230913,0.004144794505546851,0.004144507121073506,0.00414464680016927,-0.0065798994687743485,0.004144919827838878,0.0041449253300674576,0.004145035124438519,0.004144699907645971,-0.0065799516667508886,0.00414474338963149,0.0041451180232616605,0.004144831131310189,0.004144698213727325,-0.006579697383888026,0.004145088197656786,0.00414453615384663,0.004144975579688545,0.004145451682997178,-0.0065799485520559265,0.0041450506950083885,0.004145020818160083,0.004144645523856944,0.004145193592088512,-0.00657986295092193,0.00414509054216173,0.004144615940343331,0.004145074961218778,0.004144882463739082,-0.00657960975176922,0.004144950302051204,0.004145147073413081,0.004144683973592301,0.0041448478526504426,-0.0065797889318514454,0.004144979376277991,0.004144607843337882,0.0041445276780851135,0.0041449098867177925,-0.006579043065818688,0.004144902233766557,0.004144874246953547,0.004145338319116944,0.004144924997137061,-0.006579630416959961,0.004144881821083878,0.004145232051092055,0.004144644298124072,0.0041448071386353804,-0.006579506531587898,0.0041445171839923295,0.004144842089459014,0.004145177197657362,0.004145000188186249,-0.006579504992284723,0.004144963614001925,0.0041446504897739355,0.004144657117119312,0.004144973266502627,-0.006579986770334374,0.004144861296689575,0.00414495465816495,0.004144990584546069,0.004145114114933889,-0.006579795910483304,0.004144788737302192,0.004145019407418962,0.004145010520818606,0.00414489040050013,-0.006579803893264843,0.004144754163111776,0.004144975998512525,0.00414516973884861,0.004144504439876655,-0.006579687155100391,0.004144912266050449,0.004144991197457005,0.004144936131310066,0.004145051381484719,-0.006579971225513859,0.004144728288824692,0.004144481921242705,0.004144231244873708,0.004144982858038075,-0.006579383121709595,0.004145223216070705,0.004144844027160486,0.004145018329590886,0.004144832462405938,-0.006579348436157494,0.00414471319658568,0.004144656372016855,0.004144852132276879,0.004144404969552709,-0.00657947912337086,0.0041451518480562,0.004144621532614771,0.004144314242936585,0.004144416111656993,-0.006579371768134247,0.004144690876103236,0.004144530052042312,0.004144793452371661,0.004144851211902959,-0.0065798523335030374,0.004144645427179813,0.004144792641859402,0.00414495090358361,0.004144772691196432,-0.006579804621434478,0.004144868002987556,0.004144384238797707,0.004145153607731213,0.004144809944721532,-0.0065795555894744145,0.004144595423775672,0.0041456470657612555,0.004144996139484497,0.0041448038354855695,-0.0065792145262715,0.004144991267658229,0.00414486908317897,0.004144819234620579,0.004144868850800043,-0.006579630681827108,0.004145289443637298,0.004144634779920659,0.004144720129246728,0.004145447366062914,-0.006579960112415965,0.004144618935785453,0.004144883971453428,0.004145366288303738,0.004144988535378303,-0.006579699199414835,0.004145170346943476,0.0041448304100388895,0.0041444812381471385,0.004144513554311883,-0.006579568920194731,0.004144701586075585,0.004145244770196865,0.004144845266185363,0.004143951097133882,-0.0065796655018103434,0.004144788417319416,0.004144845680540732,0.0041449633982342336,0.004145255380298483,-0.006579492548000576,0.004144863721626309,0.004144596627070107,0.004145123621036428,0.004144958343437827,-0.006579654993013103,0.004144798489292679,0.0041447794870651915,0.004144301321082718,0.004144490831712152,-0.006579965734265077,0.004145025859007124,0.004144924866349845,0.004145010648172448,0.004144546835948546,-0.006579716238053257,0.004144898195933336,0.004144880721129518,0.004144795965275365,0.004145070065406189,-0.00657988509622498,0.004144517689433855,0.0041450197796060965,0.0041448661872316075,0.004145053231494841,-0.006579497238280551,0.0041442855926868164,0.004145144503945817,0.004144995226940486,0.004144928849586511,-0.006579693209264154,0.0041450476118588,0.0041447540643355886,0.004145145351920026,0.004144641447839094,-0.006579465966256082,0.00414498523024236,0.004144756894312115,0.004144670249681253,0.004144556969304056,-0.0065797632722115465,0.004144781788956082,0.00414463726515001,0.00414503027356773,0.0041450806190186235,-0.006579725909860372,0.004144501401530776,0.004145273363550498,0.004144855874958424,0.004145222506896989,-0.006579660577376839,0.004144865480220946,0.004144881112577256,0.004144525197199341,0.004145191813615583,-0.006580006804456514,0.004144929353523556,0.00414499292581339,0.004145187010512502,0.004144856677261672,-0.006579543834778034,0.0041450364002999064,0.004144914810924028,0.004145175107971578,0.0041447476665127944,-0.0065798106172934466,0.004144970167287737,0.004145666206610801,0.004144941905605698,0.004144872853038326,-0.006579621153242606,0.0041448071805601895,0.00414516848313955,0.004145109160222437,0.004144809381687676,-0.006579653954720821,0.004145036214205979,0.004144924380953537,0.004144891765094883,0.0041450980904729744,-0.006579840356469983,0.004144673922606075,0.004144657577843212,0.004144642948473607,0.004144724860995742,-0.006579762880664275,0.004144850264996671,0.00414462405170506,0.004144301826372381,0.004144577529064537,-0.006579765867783649,0.004144915307677563,0.004145029284477186,0.0041447346246802535,0.004144825611334669,-0.00657970135365004,0.004144889053193344,0.004144994105115514,0.0041447655770543435,0.0041449738726692985,-0.006579654202723719,0.0041449992279396705,0.004144881028253389,0.00414483701798566,0.004144463492061002,-0.006579990016108284,0.004145034816740263,0.004144727065423493,0.004144777848739533,0.00414463956675011,-0.006579977278197625,0.004145005931221513,0.004144590025126435,0.004145164524549936,0.004144834296706085,-0.006579842310659482,0.004144725499979905,0.004145157941937606,0.004144650333674509,0.004144841171613585,-0.006579819677843756,0.0041449748484769415,0.004144212637587082,0.004144941114175153,0.00414527368361848,-0.006580159441642073,0.0041452618654974,0.004144691943270552,0.004144937175013623,0.00414499263699699,-0.00657980443579969,0.0041452469621939166,0.004144937293016024,0.0041451190433601,0.0041451308737449925,-0.0065791824334751215,0.004144971666669603,0.004144542385312035,0.004145094145942253,0.004145314118949004,-0.006579448191940918,0.004144920910275659,0.00414458761900291,0.004144260615732423,0.004144735981910152,-0.006579927206702444,0.0041447803250622885,0.004144902086525255,0.004144656507451336,0.004144959948705542,-0.006579776135425153,0.00414495286086034,0.0041449282251235595,0.00414463684620343,0.004144749365313104,-0.006579652862003656,0.004144976092661512,0.004144792105238427,0.004144732326732425,0.004145193554246861,-0.0065795742923936565,0.004145079931744363,0.00414519072979748,0.004145664850201124,0.004144281271548042,-0.006578915328166599,0.0041454080010644954,0.0041451391799272284,0.00414464340098582,0.0041449123342706985,-0.006579169251032372,0.004145040491305148,0.0041447738405506335,0.004144926124681727,0.004144915599563129,-0.006579474113569252,0.004145254988311323,0.00414472161927941,0.004144591647188453,0.004144476205549963,-0.006579395721332781,0.004145120391908433,0.0041447446357444975,0.00414445552842647,0.004145147231705128,-0.006579992826452202,0.004144459912604826,0.004144827678429307,0.004144727751455026,0.004144750573086248,-0.0065797637799554914,0.004145308513305838,0.00414515938250924,0.004144892930245913,0.004145082548360959,-0.0065796327728513465,0.004144864739419221,0.004145024404984125,0.004144517445657305,0.004144661384421571,-0.006579733985777467,0.004144823371512325,0.004145196945322264,0.004145200767471001,0.00414490768795947,-0.006579708827938424,0.00414558114914999,0.004144592797133455,0.00414506946659111,0.004144521298244575,-0.006579735874193366,0.004145031335774771,0.00414497989364761,0.004144741872929427,0.00414502900127261,-0.0065795821440407225,0.004145044633247719,0.004144757829411976,0.0041449575230521184,0.004144212920807113,-0.006579547202864134,0.004144761717958767,0.004145057181498961,0.004144485894358308,0.0041443931197160284,-0.006579787939926925,0.004144874345848677,0.004144919078653767,0.004144877261350731,0.004145067317061268,-0.006579646311435294,0.004145050944805937,0.0041448540688435054,0.0041448146969543034,0.004145084964821387,-0.006579917798601783,0.004144700571399079,0.004144983477028275,0.004144629813627711,0.0041440487508008035,-0.006579550486542009,0.004145713144948589,0.004145737415262131,0.004145093530872853,0.004145024728135224,-0.006579548614493638,0.004145092888959666,0.004144485954450077,0.004145009204064706,0.00414489157441083,-0.00657941648043896,0.004144667158013656,0.004144570741219232,0.004144674673644581,0.004144723894830661,-0.006580164160515571,0.004144924744241436,0.004144865516200856,0.00414492259455586,0.0041445766154390275,-0.006579986392097102,0.004145039093776601,0.004144812857769597,0.004145001177195815,0.004144784882494211,-0.006579949198433038,0.004144814274060476,0.004144618232814896,0.004144779693990052,0.004144869275912761,-0.006579515840007252,0.004144839805621734,0.004144895002466511,0.004145197570261124,0.004144900292898643,-0.006579665307412153,0.004144795954391074,0.004144872393913563,0.0009665486712318826,0.002038292324165652,47.41953152512246,1183.0236299037933
