id,n,v_1,v_2,v_3,v_4,k,r,seed,gens,algorithm,kind,p_1,p_2,p_3,p_4,p_5,optimised error,suzuki error,% error,time
2,4,-0.10697142702071627,0.529058605311209,0.5043258788245542,-0.3482646246706034,2,100,554197088,500,CMAES,p,0.4146296835730524,0.4128739148273256,-0.6563034731430443,0.4140432957622611,0.4147481561079953,0.0003075362835297015,0.0011615146242126202,26.47717705131586,796.8861529827118
