id,n,v_1,v_2,v_3,v_4,k,r,seed,gens,algorithm,kind,p_1,p_2,p_3,p_4,p_5,optimised error,suzuki error,% error,time
6,4,-0.9502583693259468,0.09640984945486153,0.16554078304766007,-0.7392959233634115,2,100,201040179,250,CMAES,p,0.4152953308414112,0.4126430041439889,-0.6558913624511411,0.41235957579822435,0.4155864466301061,0.00029401050289976245,0.001187225419309033,24.76450538524327,418.0041148662567
