id,n,v_1,v_2,v_3,v_4,k,r,seed,gens,algorithm,kind,p_1,p_2,p_3,p_4,p_5,optimised error,suzuki error,% error,time
5,4,-0.9502583693259468,0.09640984945486153,0.16554078304766007,-0.7392959233634115,2,100,554197088,500,CMAES,p,0.41364447164302065,0.41444167891585554,-0.6558864535831515,0.4141410300799013,0.41365227059813847,0.0002937989627608414,0.001187225419309033,24.746687358819596,777.6666736602783
