id,n,v_1,v_2,v_3,v_4,v_5,v_6,k,r,seed,gens,algorithm,kind,p_1,p_2,p_3,p_4,p_5,optimised error,suzuki error,% error,time
7,6,-0.8450044399089445,0.5629205826890511,-0.6166066469120175,0.999084104496638,0.2196479105213669,0.1592370069643183,2,100,699911460,250,CMAES,p,0.4141567596682137,0.41066382889605785,-0.652842599350011,0.41465928763077897,0.41335542485372834,0.0018909311181715496,0.008287575141593274,22.816458202368963,1404.109309911728
