id,n,v_1,v_2,v_3,v_4,v_5,v_6,k,r,seed,gens,algorithm,kind,p_1,p_2,p_3,p_4,p_5,optimised error,suzuki error,% error,time
5,6,0.16554078304766007,-0.7392959233634115,-0.32963147600991705,-0.4714438567589781,-0.14148262945720247,0.4992799373516386,2,100,300619650,250,CMAES,p,0.41125265497757274,0.4129439507377485,-0.6542829009653452,0.4127332788095874,0.41734444180424285,0.0016725218014546207,0.005000928748773122,33.444223772733025,1511.8314187526703
