id,n,v_1,v_2,v_3,v_4,v_5,v_6,k,r,seed,gens,algorithm,kind,p_1,p_2,p_3,p_4,p_5,optimised error,suzuki error,% error,time
6,6,0.16554078304766007,-0.7392959233634115,-0.32963147600991705,-0.4714438567589781,-0.14148262945720247,0.4992799373516386,2,100,768199526,250,CMAES,p,0.4134713647246778,0.41515398938743175,-0.6542364706595245,0.4120406814247061,0.4135619307868727,0.00167105786111317,0.005000928748773122,33.41495040342518,1453.3662989139557
