id,n,v_1,v_2,v_3,v_4,v_5,v_6,k,r,seed,gens,algorithm,kind,p_1,p_2,p_3,p_4,p_5,optimised error,suzuki error,% error,time
4,6,0.16554078304766007,-0.7392959233634115,-0.32963147600991705,-0.4714438567589781,-0.14148262945720247,0.4992799373516386,2,100,699911460,250,CMAES,p,0.416618273589827,0.4106134802782342,-0.654258619522019,0.4134299695819731,0.41358834452504334,0.0016708753525169857,0.005000928748773122,33.411300909394114,1445.9233193397522
