id,n,v_1,v_2,v_3,v_4,v_5,v_6,k,r,seed,gens,algorithm,kind,p_1,p_2,p_3,p_4,p_5,optimised error,suzuki error,% error,time
9,6,-0.8450044399089445,0.5629205826890511,-0.6166066469120175,0.999084104496638,0.2196479105213669,0.1592370069643183,2,100,768199526,250,CMAES,p,0.41690588379670657,0.4156220628695401,-0.6529453012687139,0.4143689645306025,0.4060410255401823,0.0018974722818170286,0.008287575141593274,22.895385554866202,1482.965821504593
