id,n,v_1,v_2,v_3,v_4,v_5,k,r,seed,gens,algorithm,kind,p_1,p_2,p_3,p_4,p_5,optimised error,suzuki error,% error,time
161,5,-0.14148262945720247,0.4992799373516386,-0.8450044399089445,0.5629205826890511,-0.6166066469120175,2,125,3648721,250,CMAES,p,0.4141834278083936,0.41502716058005856,-0.6564130909516398,0.414814203961167,0.4123853044558801,0.0002673573297716533,0.0008516452848824616,31.393038218787556,701.0567507743835
162,5,-0.14148262945720247,0.4992799373516386,-0.8450044399089445,0.5629205826890511,-0.6166066469120175,2,125,3679669,250,CMAES,p,0.41497073881712804,0.4139017750569764,-0.6564137216200607,0.41520137443972416,0.4123368449380764,0.00026769470133269387,0.0008516452848824616,31.43265231247529,700.4842891693115
163,5,-0.14148262945720247,0.4992799373516386,-0.8450044399089445,0.5629205826890511,-0.6166066469120175,2,125,3901933,250,CMAES,p,0.41436721620914047,0.4149581982860552,-0.6564125326633741,0.414617103297224,0.41246702122576945,0.0002674457271823836,0.0008516452848824616,31.403417823101627,686.5638747215271
164,5,-0.14148262945720247,0.4992799373516386,-0.8450044399089445,0.5629205826890511,-0.6166066469120175,2,125,5560785,250,CMAES,p,0.4153704850220357,0.41282938779444006,-0.656412299406813,0.41429484549446577,0.413914586594041,0.0002672013068222192,0.0008516452848824616,31.374718038754427,688.0986375808716
165,5,-0.14148262945720247,0.4992799373516386,-0.8450044399089445,0.5629205826890511,-0.6166066469120175,2,125,5692317,250,CMAES,p,0.4144266610036669,0.4117367539101312,-0.656419744466264,0.4151779326671863,0.4150754032349386,0.0002673525927908306,0.0008516452848824616,31.392482003552548,687.9989812374115
166,5,-0.14148262945720247,0.4992799373516386,-0.8450044399089445,0.5629205826890511,-0.6166066469120175,2,125,6016665,250,CMAES,p,0.4145140366777867,0.41443573466297373,-0.6564109573835083,0.4128847923169908,0.4145733953731984,0.00026701482943047877,0.0008516452848824616,31.35282190487679,682.6568973064423
167,5,-0.14148262945720247,0.4992799373516386,-0.8450044399089445,0.5629205826890511,-0.6166066469120175,2,125,6335549,250,CMAES,p,0.41373852620012563,0.41444105622162,-0.6564086872873521,0.41413449556914056,0.4140916076527897,0.0002669308936179592,0.0008516452848824616,31.342966180432647,681.7648618221283
168,5,-0.14148262945720247,0.4992799373516386,-0.8450044399089445,0.5629205826890511,-0.6166066469120175,2,125,6387322,250,CMAES,p,0.41391334794823176,0.41137300554054496,-0.656429888410136,0.4168343679923298,0.41430617473907033,0.0002673832695625682,0.0008516452848824616,31.39608406326944,682.3699390888214
169,5,-0.14148262945720247,0.4992799373516386,-0.8450044399089445,0.5629205826890511,-0.6166066469120175,2,125,7588418,250,CMAES,p,0.4144752938703645,0.41522472457883797,-0.6564110347407083,0.41355436940116036,0.41315365244471103,0.0002673479957352707,0.0008516452848824616,31.391942218310792,676.1893622875214
170,5,-0.14148262945720247,0.4992799373516386,-0.8450044399089445,0.5629205826890511,-0.6166066469120175,2,125,7822578,250,CMAES,p,0.41403048106325696,0.41362403283960186,-0.6564094432993183,0.4149656825548475,0.41378624634280375,0.00026691962597064593,0.0008516452848824616,31.341643135790317,675.5910456180573
171,5,-0.14148262945720247,0.4992799373516386,-0.8450044399089445,0.5629205826890511,-0.6166066469120175,2,125,7913248,250,CMAES,p,0.4146320142707015,0.4133363490770132,-0.6564115028573756,0.41328770583226926,0.4151524379471223,0.0002670846620872707,0.0008516452848824616,31.361021639911026,675.4021961688995
172,5,-0.14148262945720247,0.4992799373516386,-0.8450044399089445,0.5629205826890511,-0.6166066469120175,2,125,8597652,250,CMAES,p,0.41486951498017366,0.4129650643536487,-0.6564108993610748,0.41400273906501367,0.4145705837146128,0.0002670234409461509,0.0008516452848824616,31.35383306713237,673.7172343730927
173,5,-0.14148262945720247,0.4992799373516386,-0.8450044399089445,0.5629205826890511,-0.6166066469120175,2,125,8805269,250,CMAES,p,0.4152889110780986,0.4151499342954573,-0.6564143031303198,0.41248684390966983,0.41348562875156486,0.0002678476532855683,0.0008516452848824616,31.45061189677517,668.2839708328247
174,5,-0.14148262945720247,0.4992799373516386,-0.8450044399089445,0.5629205826890511,-0.6166066469120175,2,125,8996026,250,CMAES,p,0.4148607160812112,0.4136077602790516,-0.6564085311424109,0.41427481709131775,0.41366224210713015,0.0002671275743360521,0.0008516452848824616,31.366060386622028,636.1043725013733
