avg,gen,max,min,nevals,std
0.01557400306810826,0,0.01653984978125634,0.0146569580196657,8,0.0005935629779680943
0.015026197486312582,1,0.01591931961393749,0.013592866783728733,8,0.0007107302904485407
0.013688816604180861,2,0.01486909631660348,0.01229765919820502,8,0.0008239686038650755
0.012630188127224141,3,0.015003332783853322,0.009272156679631566,8,0.001993494851029062
0.009432826954429086,4,0.011325518760516379,0.007567707097774546,8,0.0011712951331691991
0.008566186737429213,5,0.011201619281002289,0.006005616027362379,8,0.001899127061811546
0.007256855584952994,6,0.010984461392189046,0.006080497458710485,8,0.0016026247240651383
0.007797943635119104,7,0.01182377783304911,0.006442354675103715,8,0.0018663344919696591
0.009195526637216588,8,0.013140152907965334,0.006454691166201884,8,0.002337204045133492
0.007977360158885652,9,0.01135144109039087,0.0061973123008864745,8,0.0017851962635365756
0.007888320570433104,10,0.012854580551317515,0.006055848184864152,8,0.002371029620561912
0.006923913115257772,11,0.008448364632703447,0.006040395829498257,8,0.0007585381963177624
0.006689494435990314,12,0.007970974440431551,0.005919045030697646,8,0.0007588830835676735
0.00668140822056151,13,0.00998774368253202,0.0059167814722942205,8,0.0012734738347280274
0.006548424324347898,14,0.007098921200982066,0.005925806244519325,8,0.0003373584769697454
0.006311202394188062,15,0.007001681506342352,0.005909946121995435,8,0.00031443728961382905
0.006320117029330741,16,0.0071389940991403115,0.005920748260383559,8,0.0004009880761570886
0.007527582519629151,17,0.009200861624559879,0.005965464097533961,8,0.0011278687773341785
0.00629683183193835,18,0.007197910416408972,0.005972011189448104,8,0.0003940743594649395
0.006842667445134858,19,0.007879433684074113,0.006116605877072055,8,0.0005517302288168893
0.006474902158828848,20,0.007087000503041312,0.005945007566919341,8,0.00035175824410042935
0.0064427754543550245,21,0.007430571774475646,0.005948672096174478,8,0.0005263913045125732
0.006155250183390222,22,0.0064056428053819526,0.005965368831439556,8,0.00016137295656032296
0.006235403762162889,23,0.0067310124976773505,0.00592132004071475,8,0.000256863790005108
0.006084110424367146,24,0.0062833662501716875,0.005922903675625474,8,0.0001052536574605843
0.006347353771411849,25,0.007850265815471574,0.00595343319376318,8,0.0005811832666182988
0.006074216953054884,26,0.006217170572010099,0.005905458593922636,8,0.00010259495731703032
0.006152581635804252,27,0.006486046279087279,0.005931300531280359,8,0.00016809414571070113
0.006183303690764082,28,0.006877019327290168,0.005950881387033714,8,0.0002765945363208464
0.00615053295447986,29,0.006478625509105456,0.005940149300941593,8,0.00018292361788784764
0.006114480016175216,30,0.0066855289851313875,0.0059217044055071884,8,0.0002336504317314406
0.006055133470333412,31,0.006267113466451893,0.00592157906766237,8,0.00011601536286878373
0.006087805304386865,32,0.006333566715204185,0.005916257723560596,8,0.0001302414813256688
0.006020799793634016,33,0.006155803658686854,0.005911027482799936,8,8.260870161474298e-05
0.006018641998392327,34,0.006185050225588225,0.005935830118491988,8,7.837190433327395e-05
0.005966500112317356,35,0.006033327186727105,0.005925366488095776,8,3.466042159061423e-05
0.006001107461091408,36,0.0061934432451101066,0.005914755830371002,8,9.122935526788879e-05
0.005981744522272018,37,0.006091784441847111,0.005907570942603832,8,6.513280505788459e-05
0.00596105077459071,38,0.006028010731310795,0.005921216485199085,8,3.2994547507713194e-05
