avg,gen,max,min,nevals,std
0.0011261930269248314,0,0.0014682445029107218,0.0008024737959594771,8,0.00020994119334324598
0.0009346932507292805,1,0.0012488523261549296,0.0004420041389406819,8,0.0002471343208937109
0.0006162617766996418,2,0.0008766055805140843,0.0004214644812203108,8,0.00014280808792848108
0.0007494961787863636,3,0.0016362691386995788,0.00046325148276666847,8,0.00036772983991833477
0.0005985581532311665,4,0.0009468829363527793,0.00043188440085706743,8,0.00015906497151481423
0.0006130229220080946,5,0.0008151574490062758,0.0004288929022834794,8,0.00013498376951160974
0.0006050355637800517,6,0.000828761529730556,0.00043382460069961865,8,0.00015848647131911552
0.0005692246346868535,7,0.0007807772539480711,0.00044242966333164085,8,0.0001263189019652314
0.0005686312315923211,8,0.0007702562705999613,0.0004223888721313169,8,0.00013082783668077813
0.0005045527083027628,9,0.0007073372106936119,0.0004273660285977763,8,9.69525429639035e-05
0.0005355671973235737,10,0.0007463947929334841,0.0004183606003287994,8,0.00010775461498046724
0.0005059662124558855,11,0.0007185131825970537,0.00042206837311742937,8,9.222243906398272e-05
0.00047070804221694177,12,0.0005416339119916558,0.00042903915021130724,8,3.482645168320041e-05
0.00048280629505083946,13,0.0005993009164779328,0.00042121165033033174,8,5.419858758280111e-05
0.00048347084129291517,14,0.000563191804456433,0.0004451416479818692,8,3.6619374128289746e-05
0.0004905909181803048,15,0.0005590452408648475,0.0004229920442378573,8,5.13728757648421e-05
0.00045062656628271303,16,0.0005107928769513525,0.00041968272866878167,8,2.9549926200140124e-05
0.0004527640404399926,17,0.0005163941870697134,0.0004206998275727744,8,3.3125817048949736e-05
0.0004525315560782677,18,0.0004712126587742732,0.00043332843143905004,8,1.3342797709390965e-05
0.0004619579093140985,19,0.0005422808847136495,0.0004223373871019058,8,3.74824625374743e-05
0.00043485246253880175,20,0.00046769224003624475,0.0004178413155549504,8,1.6119429082048666e-05
0.00043839566459034766,21,0.0004615601418363893,0.00042178978112829773,8,1.252941377234671e-05
0.00043518510770572535,22,0.00045426170862602995,0.0004197613298171645,8,1.1487066541061103e-05
0.00042790699570941957,23,0.0004459672550021379,0.0004176682191804116,8,8.575587731297316e-06
0.00042659909262214373,24,0.0004496241537852865,0.0004176090334237331,8,9.479899552493738e-06
0.00043485420212453546,25,0.00044637730412614427,0.00042206370104079174,8,8.876742410316515e-06
0.00043055363567907044,26,0.0004556279491958664,0.00042059761536610176,8,1.1430087008506801e-05
0.0004230327209311229,27,0.00043139275486162574,0.00041824702655228084,8,5.070213261178926e-06
0.0004300396277681439,28,0.00044547798404331846,0.00042149369180451043,8,7.310267766415292e-06
0.00042851113100084203,29,0.0004440016817267497,0.0004190389977592361,8,8.138865188685375e-06
0.000426087834356821,30,0.0004436993305238217,0.0004182141279317447,8,9.20214381040641e-06
0.0004220342927117698,31,0.0004282770644200574,0.0004184671588442041,8,3.732393448928768e-06
0.0004260675778935183,32,0.00044518952373296257,0.0004183135074144805,8,8.121562613505331e-06
0.0004238361946840469,33,0.0004275398137489919,0.0004179601912908682,8,2.9512577589705192e-06
0.00042553935507953056,34,0.00043860675245127893,0.0004189213631300572,8,5.908502542759878e-06
0.00042149526933431844,35,0.0004247879942790162,0.00041791196520987923,8,2.5812470355377113e-06
0.0004252859187839793,36,0.00043822368089441134,0.00041772483979812217,8,6.4361389340350766e-06
0.00042123136362518074,37,0.0004274657432756285,0.0004178267712397587,8,3.231429502432755e-06
0.00042516814176786824,38,0.00043109217785331085,0.00041823705155672906,8,3.7649252252294257e-06
0.0004214461648058127,39,0.00042961923432768216,0.00041823952574553065,8,3.889501461043797e-06
0.00042305711796716947,40,0.00042952922145182823,0.0004176632936570391,8,4.412282113167792e-06
0.00042161938582101015,41,0.0004270756320757327,0.00041824826081365786,8,2.422925899206787e-06
0.00042043979258746196,42,0.00042581829388515033,0.0004178620846914492,8,2.4786439194478967e-06
0.00041956960417102837,43,0.00042152702768168197,0.0004179207341983951,8,1.352133625898926e-06
0.00042033675490301515,44,0.00042825793095048497,0.00041769793511121103,8,3.132696294976532e-06
0.00041888050694753685,45,0.0004212537654242005,0.00041766298758722154,8,1.4062467245811483e-06
0.0004185173465319422,46,0.0004193066806689588,0.00041773410870320774,8,5.419247015940623e-07
0.00041936825367407967,47,0.00042136960843368304,0.00041799064039887176,8,1.1289491866665269e-06
0.00041914574658554686,48,0.0004211408451057844,0.00041781363539027534,8,1.129059464717747e-06
0.0004185781759139869,49,0.00042064800633203594,0.00041760693196394216,8,1.0556414766248727e-06
0.00041843340501220635,50,0.0004190393779064275,0.00041793701907384944,8,3.81719131076759e-07
0.00041828657439449017,51,0.00041870338554819415,0.00041783128403252186,8,2.728067815326709e-07
0.00041825155348105614,52,0.00041851283772905204,0.00041785000790942067,8,2.40022074998281e-07
0.0004186168356382034,53,0.0004194561735761447,0.00041798458063558626,8,4.774894304521762e-07
0.00041827915101860704,54,0.0004193380274939834,0.000417654377015927,8,6.327293786465284e-07
0.00041847778118931587,55,0.0004192052765732268,0.00041773174346194263,8,4.883619079768222e-07
0.0004188493226176605,56,0.0004199837509861053,0.00041761874741097927,8,7.338563787395731e-07
0.0004183441858508923,57,0.00041889272617602635,0.0004176355614270627,8,4.3052649212000065e-07
0.0004180078324727604,58,0.0004183537875055062,0.0004176146247333179,8,2.372200517638375e-07
0.0004181323220484906,59,0.00041857979070072796,0.00041763619622822246,8,3.016575626129665e-07
0.0004181467672684111,60,0.0004195083220552329,0.0004176330079713576,8,5.395017972776448e-07
0.0004180505287112256,61,0.0004186113112969953,0.00041762227874124903,8,3.0646299956706667e-07
0.0004181737312872348,62,0.0004185802114019657,0.00041776393151925483,8,2.4250000643747126e-07
0.0004179428204993096,63,0.0004184790189531301,0.00041762695632771227,8,2.886505200596463e-07
0.0004182491216466546,64,0.0004192797425821655,0.0004177031555894028,8,5.776128441346244e-07
0.0004181297890004622,65,0.000418661435029655,0.00041790109965473497,8,2.2160031513414781e-07
0.0004181151986049111,66,0.0004186086749566698,0.0004177340868806005,8,2.5379831600689473e-07
0.00041784815626754476,67,0.00041805365269273107,0.000417616772067242,8,1.4660936557136484e-07
0.00041780326697482214,68,0.00041795423353019725,0.00041766996795743606,8,8.463466249122196e-08
0.0004180430237299373,69,0.00041833495038431646,0.0004178668269145332,8,1.5011375574013752e-07
0.0004180098160736581,70,0.00041855581151907647,0.0004176380562104206,8,2.6378366874048056e-07
0.0004179204145000337,71,0.00041873063483910286,0.00041765697610002847,8,3.225078230915031e-07
0.000417852747306053,72,0.00041821588339712243,0.0004176511497152368,8,1.5875608437136993e-07
0.000417855585875872,73,0.0004181195129957337,0.0004176549039529575,8,1.325831442880302e-07
0.00041790235117344243,74,0.00041813626432916885,0.00041763558662479526,8,1.8906783183462786e-07
0.0004179701261848685,75,0.00041822804300702853,0.0004177021339101295,8,1.7664191320903265e-07
0.0004178894536105309,76,0.00041857327748696086,0.0004177035620802503,8,2.703714420913072e-07
0.00041781913281617607,77,0.0004182499948885803,0.0004176330726451839,8,1.9444059249805846e-07
0.00041778185020423204,78,0.0004180546961877848,0.0004176786060730931,8,1.2389452051563037e-07
0.0004178837318015901,79,0.000418347765931345,0.00041762206330424025,8,2.526125474658418e-07
0.00041782039595013505,80,0.00041792459954657316,0.0004176219210979944,8,9.395814864123445e-08
0.00041776393761063044,81,0.000417857668188472,0.0004176556772493249,8,6.811680458857293e-08
0.00041780867103136603,82,0.0004179111683911668,0.000417690936888447,8,7.6089386240956e-08
0.00041774113770055767,83,0.0004180883541939977,0.0004176199167337208,8,1.4266148055364805e-07
