avg,gen,max,min,nevals,std
0.004214982388951113,0,0.0047380669303701325,0.0039461332833067376,8,0.0002587572272498691
0.00412606027871788,1,0.004897461575600387,0.003602321637480512,8,0.00040088935300213553
0.0040174484498110615,2,0.005410592732935753,0.003401212062204665,8,0.0006436712330499511
0.0036490420658224177,3,0.004278734823801986,0.0032524741178891086,8,0.0003108465048901782
0.0031932772126238435,4,0.003776702745690132,0.002694277409124562,8,0.00035622814033687894
0.0032429518608291753,5,0.0036352849639767746,0.0028718481853055285,8,0.0002401284410523163
0.003092668641707535,6,0.003689369741180606,0.0025167597017466408,8,0.00039435415471299044
0.0027997488788594326,7,0.003520771507145845,0.0024506294536775033,8,0.0003851099783211335
0.0027902502442548995,8,0.0038601103219990493,0.002402161612305049,8,0.0004330084700725864
0.002756120219514967,9,0.0034357749096926744,0.002401075947292859,8,0.0003056514344235747
0.003115470147772178,10,0.004177295280584206,0.002432399893883272,8,0.0005184390520723911
0.002614453107804855,11,0.0030268623594824507,0.0023986582885749583,8,0.00019108849723878624
0.002690303920892631,12,0.003250644325849998,0.002374333600378496,8,0.00033472560582390365
0.002680814126129736,13,0.0036197063088885635,0.002375848195819201,8,0.00043871949301254486
0.002468088221531669,14,0.0025756156858027924,0.002423220861495011,8,4.6781146025047744e-05
0.0024938666386044865,15,0.0026663727723244953,0.0023729559452690054,8,0.00010923435495583814
0.002489279368311308,16,0.002893988986985354,0.0023740650086172535,8,0.00017406818173992981
0.002580942835370074,17,0.003033906815052246,0.002378556446755977,8,0.00018231585199968487
0.002563314109179874,18,0.0030136388322666696,0.0023737709461382254,8,0.00022819452899101758
0.0024637691918142496,19,0.0026472948444134625,0.0023741720230464366,8,8.599024676871173e-05
0.0024745877879183186,20,0.002593477767262588,0.00238360496500819,8,6.256564787358821e-05
0.002526271330046368,21,0.0027208868360598555,0.0023981452448265197,8,9.290551012410037e-05
0.002488492688060364,22,0.0026597021223470144,0.00237932019245635,8,0.00010539562791472841
0.0024917669367257324,23,0.002633183210274858,0.002383855176550169,8,9.755678012691364e-05
0.0024399176179574853,24,0.0025802946192429806,0.002375201271292887,8,8.081717759639948e-05
0.002463312649212748,25,0.0025901237931349394,0.0023741250785053055,8,6.685923140111942e-05
0.0023976484684698563,26,0.0024497126433735313,0.0023752404997429847,8,2.693112567343984e-05
0.0024981591468888585,27,0.00262905938859901,0.0023740894671313447,8,8.411007959311323e-05
0.002452962637193277,28,0.0025638700067215684,0.0023833491877782768,8,5.18515028888674e-05
0.0024304801607798517,29,0.0025816986267451518,0.002379396022473767,8,6.39130996746889e-05
0.0024669995514963496,30,0.0026665628306687134,0.0023741719896792418,8,8.793618709813556e-05
0.0024192392433998403,31,0.0025875637934193035,0.0023747464031948513,8,6.506538574572917e-05
0.002409233436055085,32,0.0024851376544008197,0.0023756295196344064,8,3.6139289635584045e-05
0.0024458432633272815,33,0.002554452993130969,0.002377251213423088,8,5.426495076840183e-05
0.0024066574108737365,34,0.002509628032562065,0.00237478774064751,8,4.1647529248125505e-05
0.0024072457051070952,35,0.00248004121293886,0.0023740179400149023,8,3.3820085485282635e-05
0.002380952555731322,36,0.0023998179930156986,0.002373611594571962,8,8.852298061349684e-06
0.0023855684218545676,37,0.0023945176760941213,0.0023740411970424253,8,7.401620342333691e-06
0.002389887365608429,38,0.0024186510013752918,0.002373784316388686,8,1.6551397813013492e-05
0.0023784355137933,39,0.0023860575718633254,0.002374088958257717,8,4.197682187896064e-06
0.0023809642440990528,40,0.002410884595269911,0.0023738105019533253,8,1.1802550317199566e-05
0.0023770425695407546,41,0.0023812027112199204,0.0023743468655324216,8,2.2012721970543904e-06
0.002381281367393988,42,0.0023917765334274337,0.002373904177221855,8,5.309957858086948e-06
