avg,gen,max,min,nevals,std
0.0006021767046840844,0,0.0007909644022312851,0.0004381821768969297,8,9.53646691459608e-05
0.0005618285395456207,1,0.0009597669256664465,0.0004177660425687423,8,0.00019572497114172537
0.0004738346801904263,2,0.0006179656043352263,0.0003865947951416606,8,6.278567651417145e-05
0.00044069577618246613,3,0.0006335044310877176,0.00037715150133605724,8,8.054525395315769e-05
0.00045620955075899793,4,0.000585810664004894,0.00038714799324905615,8,7.114558475024466e-05
0.0005699770996364196,5,0.0007828454167724473,0.0004182722566412087,8,0.00011569505292033995
0.0004183350462124628,6,0.00047681012940098167,0.00037161413492951096,8,3.216860279055396e-05
0.00042160788367282,7,0.0004941660484244185,0.0003754174414349429,8,4.3912701486560106e-05
0.00042387786495726474,8,0.00045794503266941586,0.0003795993461624721,8,2.4720592033596464e-05
0.0004162433981888784,9,0.0004976849161994853,0.00037069388489309224,8,5.3864489498422066e-05
0.0004084396707590255,10,0.0004510949665064943,0.00037867522307758074,8,2.0769687185728203e-05
0.00042610416156863993,11,0.0004962371982247763,0.00037046628119070496,8,4.2312035617035936e-05
0.0004044504871071874,12,0.00048194968868595973,0.00036868052911553044,8,3.30709182147341e-05
0.00042285732725208893,13,0.0005014935319349631,0.0003754117716942693,8,3.9388203379670584e-05
0.00039336915796833966,14,0.0004419757725174246,0.00037286059232092595,8,2.196254252009546e-05
0.0003856473385025086,15,0.0004363501587790073,0.0003683137818219282,8,2.142525504753739e-05
0.00039810354483697644,16,0.00041936667925487707,0.00037666636047830227,8,1.3983293809545346e-05
0.00039020958576295895,17,0.0003997464382056995,0.00037754282237985185,8,6.4490720858758576e-06
0.00039444930869587377,18,0.00042113227673463646,0.0003683280254227202,8,1.862063821187312e-05
0.0004024955792691522,19,0.000461137939220564,0.0003746532286543822,8,2.717004434638109e-05
0.0003904296777729481,20,0.0004082084067553209,0.00037173292613681556,8,1.1154417046408687e-05
0.00037731091304059447,21,0.00038906422387189764,0.00036830852968797466,8,7.293079552213979e-06
0.00038603618677758486,22,0.00042903126042380613,0.00036840879673788755,8,1.7981619296075697e-05
0.00037948124617989915,23,0.0003953949753657381,0.00036868350718897996,8,9.309796338242608e-06
0.00037842956381820816,24,0.0003912047107420799,0.0003722751510816546,8,5.698440501392412e-06
0.00037557761989370656,25,0.00038581531150816135,0.0003684706419282181,8,6.556414434048321e-06
0.0003751806192719608,26,0.0003883470136239064,0.0003690472920247017,8,5.8900059741055625e-06
0.0003750428679469561,27,0.00038710523330462123,0.00036966621153468196,8,5.29084699832511e-06
0.0003795993015284756,28,0.00040811553032986847,0.0003698537639065615,8,1.1234854456124675e-05
0.00037381130457500274,29,0.00038462187415073495,0.00036843004462040535,8,5.664736765128549e-06
0.0003744864851152746,30,0.0003852803966452198,0.00036879275873317406,8,6.259059893922576e-06
0.0003723393069294292,31,0.00037931459090711,0.0003686439300699923,8,3.54637808354566e-06
