id,n,v_1,v_2,v_3,v_4,v_5,k,r,seed,gens,algorithm,kind
68,5,0.9904540693410235,-0.24445041636106435,0.7955458787759091,0.4290968664437629,0.9265661436565149,2,150,554197088,250,CMAES,p
69,5,0.9904540693410235,-0.24445041636106435,0.7955458787759091,0.4290968664437629,0.9265661436565149,2,150,858138413,250,CMAES,p
70,5,0.9904540693410235,-0.24445041636106435,0.7955458787759091,0.4290968664437629,0.9265661436565149,2,200,373276626,250,CMAES,p
71,5,0.9904540693410235,-0.24445041636106435,0.7955458787759091,0.4290968664437629,0.9265661436565149,2,200,554197088,250,CMAES,p
72,5,0.9904540693410235,-0.24445041636106435,0.7955458787759091,0.4290968664437629,0.9265661436565149,2,200,858138413,250,CMAES,p
73,5,-0.0868026827782653,0.9132962777942597,-0.7319367414760487,-0.32894931626327173,-0.5470920147217146,2,50,373276626,250,CMAES,p
74,5,-0.0868026827782653,0.9132962777942597,-0.7319367414760487,-0.32894931626327173,-0.5470920147217146,2,50,554197088,250,CMAES,p
75,5,-0.0868026827782653,0.9132962777942597,-0.7319367414760487,-0.32894931626327173,-0.5470920147217146,2,50,858138413,250,CMAES,p
76,5,-0.0868026827782653,0.9132962777942597,-0.7319367414760487,-0.32894931626327173,-0.5470920147217146,2,100,373276626,250,CMAES,p
77,5,-0.0868026827782653,0.9132962777942597,-0.7319367414760487,-0.32894931626327173,-0.5470920147217146,2,100,554197088,250,CMAES,p
78,5,-0.0868026827782653,0.9132962777942597,-0.7319367414760487,-0.32894931626327173,-0.5470920147217146,2,100,858138413,250,CMAES,p
79,5,-0.0868026827782653,0.9132962777942597,-0.7319367414760487,-0.32894931626327173,-0.5470920147217146,2,150,373276626,250,CMAES,p
80,5,-0.0868026827782653,0.9132962777942597,-0.7319367414760487,-0.32894931626327173,-0.5470920147217146,2,150,554197088,250,CMAES,p
81,5,-0.0868026827782653,0.9132962777942597,-0.7319367414760487,-0.32894931626327173,-0.5470920147217146,2,150,858138413,250,CMAES,p
82,5,-0.0868026827782653,0.9132962777942597,-0.7319367414760487,-0.32894931626327173,-0.5470920147217146,2,200,373276626,250,CMAES,p
83,5,-0.0868026827782653,0.9132962777942597,-0.7319367414760487,-0.32894931626327173,-0.5470920147217146,2,200,554197088,250,CMAES,p
84,5,-0.0868026827782653,0.9132962777942597,-0.7319367414760487,-0.32894931626327173,-0.5470920147217146,2,200,858138413,250,CMAES,p
85,5,-0.7969527881951413,-0.20411592444163862,-0.6407052945809155,0.5440021214015651,0.6248807496122719,2,50,373276626,250,CMAES,p
86,5,-0.7969527881951413,-0.20411592444163862,-0.6407052945809155,0.5440021214015651,0.6248807496122719,2,50,554197088,250,CMAES,p
87,5,-0.7969527881951413,-0.20411592444163862,-0.6407052945809155,0.5440021214015651,0.6248807496122719,2,50,858138413,250,CMAES,p
88,5,-0.7969527881951413,-0.20411592444163862,-0.6407052945809155,0.5440021214015651,0.6248807496122719,2,100,373276626,250,CMAES,p
89,5,-0.7969527881951413,-0.20411592444163862,-0.6407052945809155,0.5440021214015651,0.6248807496122719,2,100,554197088,250,CMAES,p
90,5,-0.7969527881951413,-0.20411592444163862,-0.6407052945809155,0.5440021214015651,0.6248807496122719,2,100,858138413,250,CMAES,p
91,5,-0.7969527881951413,-0.20411592444163862,-0.6407052945809155,0.5440021214015651,0.6248807496122719,2,150,373276626,250,CMAES,p
92,5,-0.7969527881951413,-0.20411592444163862,-0.6407052945809155,0.5440021214015651,0.6248807496122719,2,150,554197088,250,CMAES,p
93,5,-0.7969527881951413,-0.20411592444163862,-0.6407052945809155,0.5440021214015651,0.6248807496122719,2,150,858138413,250,CMAES,p
94,5,-0.7969527881951413,-0.20411592444163862,-0.6407052945809155,0.5440021214015651,0.6248807496122719,2,200,373276626,250,CMAES,p
95,5,-0.7969527881951413,-0.20411592444163862,-0.6407052945809155,0.5440021214015651,0.6248807496122719,2,200,554197088,250,CMAES,p
96,5,-0.7969527881951413,-0.20411592444163862,-0.6407052945809155,0.5440021214015651,0.6248807496122719,2,200,858138413,250,CMAES,p
97,5,0.609745712203529,0.05446644913523624,-0.6144938691814952,0.2639392982633204,0.803192227352991,2,50,373276626,250,CMAES,p
98,5,0.609745712203529,0.05446644913523624,-0.6144938691814952,0.2639392982633204,0.803192227352991,2,50,554197088,250,CMAES,p
99,5,0.609745712203529,0.05446644913523624,-0.6144938691814952,0.2639392982633204,0.803192227352991,2,50,858138413,250,CMAES,p
100,5,0.609745712203529,0.05446644913523624,-0.6144938691814952,0.2639392982633204,0.803192227352991,2,100,373276626,250,CMAES,p
101,5,0.609745712203529,0.05446644913523624,-0.6144938691814952,0.2639392982633204,0.803192227352991,2,100,554197088,250,CMAES,p
102,5,0.609745712203529,0.05446644913523624,-0.6144938691814952,0.2639392982633204,0.803192227352991,2,100,858138413,250,CMAES,p
103,5,0.609745712203529,0.05446644913523624,-0.6144938691814952,0.2639392982633204,0.803192227352991,2,150,373276626,250,CMAES,p
104,5,0.609745712203529,0.05446644913523624,-0.6144938691814952,0.2639392982633204,0.803192227352991,2,150,554197088,250,CMAES,p
105,5,0.609745712203529,0.05446644913523624,-0.6144938691814952,0.2639392982633204,0.803192227352991,2,150,858138413,250,CMAES,p
106,5,0.609745712203529,0.05446644913523624,-0.6144938691814952,0.2639392982633204,0.803192227352991,2,200,373276626,250,CMAES,p
107,5,0.609745712203529,0.05446644913523624,-0.6144938691814952,0.2639392982633204,0.803192227352991,2,200,554197088,250,CMAES,p
108,5,0.609745712203529,0.05446644913523624,-0.6144938691814952,0.2639392982633204,0.803192227352991,2,200,858138413,250,CMAES,p
109,5,-0.1433912950891727,0.9314269581691439,-0.4432147075343016,0.2803608072686108,-0.4891034605552478,2,50,373276626,250,CMAES,p
110,5,-0.1433912950891727,0.9314269581691439,-0.4432147075343016,0.2803608072686108,-0.4891034605552478,2,50,554197088,250,CMAES,p
111,5,-0.1433912950891727,0.9314269581691439,-0.4432147075343016,0.2803608072686108,-0.4891034605552478,2,50,858138413,250,CMAES,p
112,5,-0.1433912950891727,0.9314269581691439,-0.4432147075343016,0.2803608072686108,-0.4891034605552478,2,100,373276626,250,CMAES,p
113,5,-0.1433912950891727,0.9314269581691439,-0.4432147075343016,0.2803608072686108,-0.4891034605552478,2,100,554197088,250,CMAES,p
114,5,-0.1433912950891727,0.9314269581691439,-0.4432147075343016,0.2803608072686108,-0.4891034605552478,2,100,858138413,250,CMAES,p
115,5,-0.1433912950891727,0.9314269581691439,-0.4432147075343016,0.2803608072686108,-0.4891034605552478,2,150,373276626,250,CMAES,p
116,5,-0.1433912950891727,0.9314269581691439,-0.4432147075343016,0.2803608072686108,-0.4891034605552478,2,150,554197088,250,CMAES,p
117,5,-0.1433912950891727,0.9314269581691439,-0.4432147075343016,0.2803608072686108,-0.4891034605552478,2,150,858138413,250,CMAES,p
118,5,-0.1433912950891727,0.9314269581691439,-0.4432147075343016,0.2803608072686108,-0.4891034605552478,2,200,373276626,250,CMAES,p
119,5,-0.1433912950891727,0.9314269581691439,-0.4432147075343016,0.2803608072686108,-0.4891034605552478,2,200,554197088,250,CMAES,p
120,5,-0.1433912950891727,0.9314269581691439,-0.4432147075343016,0.2803608072686108,-0.4891034605552478,2,200,858138413,250,CMAES,p
121,5,0.029020003077866452,-0.41521143618026524,0.906035784447144,-0.7379464424503042,-0.5940617730831903,2,50,373276626,250,CMAES,p
122,5,0.029020003077866452,-0.41521143618026524,0.906035784447144,-0.7379464424503042,-0.5940617730831903,2,50,554197088,250,CMAES,p
123,5,0.029020003077866452,-0.41521143618026524,0.906035784447144,-0.7379464424503042,-0.5940617730831903,2,50,858138413,250,CMAES,p
124,5,0.029020003077866452,-0.41521143618026524,0.906035784447144,-0.7379464424503042,-0.5940617730831903,2,100,373276626,250,CMAES,p
125,5,0.029020003077866452,-0.41521143618026524,0.906035784447144,-0.7379464424503042,-0.5940617730831903,2,100,554197088,250,CMAES,p
126,5,0.029020003077866452,-0.41521143618026524,0.906035784447144,-0.7379464424503042,-0.5940617730831903,2,100,858138413,250,CMAES,p
127,5,0.029020003077866452,-0.41521143618026524,0.906035784447144,-0.7379464424503042,-0.5940617730831903,2,150,373276626,250,CMAES,p
128,5,0.029020003077866452,-0.41521143618026524,0.906035784447144,-0.7379464424503042,-0.5940617730831903,2,150,554197088,250,CMAES,p
129,5,0.029020003077866452,-0.41521143618026524,0.906035784447144,-0.7379464424503042,-0.5940617730831903,2,150,858138413,250,CMAES,p
130,5,0.029020003077866452,-0.41521143618026524,0.906035784447144,-0.7379464424503042,-0.5940617730831903,2,200,373276626,250,CMAES,p
131,5,0.029020003077866452,-0.41521143618026524,0.906035784447144,-0.7379464424503042,-0.5940617730831903,2,200,554197088,250,CMAES,p
132,5,0.029020003077866452,-0.41521143618026524,0.906035784447144,-0.7379464424503042,-0.5940617730831903,2,200,858138413,250,CMAES,p
133,5,0.32903165430982395,0.43865991114726466,0.023996515473116764,-0.16497110482463473,0.21285257205184815,2,50,373276626,250,CMAES,p
134,5,0.32903165430982395,0.43865991114726466,0.023996515473116764,-0.16497110482463473,0.21285257205184815,2,50,554197088,250,CMAES,p
135,5,0.32903165430982395,0.43865991114726466,0.023996515473116764,-0.16497110482463473,0.21285257205184815,2,50,858138413,250,CMAES,p
136,5,0.32903165430982395,0.43865991114726466,0.023996515473116764,-0.16497110482463473,0.21285257205184815,2,100,373276626,250,CMAES,p
137,5,0.32903165430982395,0.43865991114726466,0.023996515473116764,-0.16497110482463473,0.21285257205184815,2,100,554197088,250,CMAES,p
138,5,0.32903165430982395,0.43865991114726466,0.023996515473116764,-0.16497110482463473,0.21285257205184815,2,100,858138413,250,CMAES,p
139,5,0.32903165430982395,0.43865991114726466,0.023996515473116764,-0.16497110482463473,0.21285257205184815,2,150,373276626,250,CMAES,p
140,5,0.32903165430982395,0.43865991114726466,0.023996515473116764,-0.16497110482463473,0.21285257205184815,2,150,554197088,250,CMAES,p
141,5,0.32903165430982395,0.43865991114726466,0.023996515473116764,-0.16497110482463473,0.21285257205184815,2,150,858138413,250,CMAES,p
142,5,0.32903165430982395,0.43865991114726466,0.023996515473116764,-0.16497110482463473,0.21285257205184815,2,200,373276626,250,CMAES,p
143,5,0.32903165430982395,0.43865991114726466,0.023996515473116764,-0.16497110482463473,0.21285257205184815,2,200,554197088,250,CMAES,p
144,5,0.32903165430982395,0.43865991114726466,0.023996515473116764,-0.16497110482463473,0.21285257205184815,2,200,858138413,250,CMAES,p
145,5,-0.9326835315888111,0.2103371737512847,0.08075618136680962,0.5467885771585526,0.7065320804009592,2,50,373276626,250,CMAES,p
146,5,-0.9326835315888111,0.2103371737512847,0.08075618136680962,0.5467885771585526,0.7065320804009592,2,50,554197088,250,CMAES,p
147,5,-0.9326835315888111,0.2103371737512847,0.08075618136680962,0.5467885771585526,0.7065320804009592,2,50,858138413,250,CMAES,p
148,5,-0.9326835315888111,0.2103371737512847,0.08075618136680962,0.5467885771585526,0.7065320804009592,2,100,373276626,250,CMAES,p
149,5,-0.9326835315888111,0.2103371737512847,0.08075618136680962,0.5467885771585526,0.7065320804009592,2,100,554197088,250,CMAES,p
150,5,-0.9326835315888111,0.2103371737512847,0.08075618136680962,0.5467885771585526,0.7065320804009592,2,100,858138413,250,CMAES,p
151,5,-0.9326835315888111,0.2103371737512847,0.08075618136680962,0.5467885771585526,0.7065320804009592,2,150,373276626,250,CMAES,p
152,5,-0.9326835315888111,0.2103371737512847,0.08075618136680962,0.5467885771585526,0.7065320804009592,2,150,554197088,250,CMAES,p
153,5,-0.9326835315888111,0.2103371737512847,0.08075618136680962,0.5467885771585526,0.7065320804009592,2,150,858138413,250,CMAES,p
154,5,-0.9326835315888111,0.2103371737512847,0.08075618136680962,0.5467885771585526,0.7065320804009592,2,200,373276626,250,CMAES,p
155,5,-0.9326835315888111,0.2103371737512847,0.08075618136680962,0.5467885771585526,0.7065320804009592,2,200,554197088,250,CMAES,p
156,5,-0.9326835315888111,0.2103371737512847,0.08075618136680962,0.5467885771585526,0.7065320804009592,2,200,858138413,250,CMAES,p
157,5,0.09779590701922158,0.6771475910702092,0.10793346269983184,0.31995019735873353,-0.14424244289484234,2,50,373276626,250,CMAES,p
158,5,0.09779590701922158,0.6771475910702092,0.10793346269983184,0.31995019735873353,-0.14424244289484234,2,50,554197088,250,CMAES,p
159,5,0.09779590701922158,0.6771475910702092,0.10793346269983184,0.31995019735873353,-0.14424244289484234,2,50,858138413,250,CMAES,p
160,5,0.09779590701922158,0.6771475910702092,0.10793346269983184,0.31995019735873353,-0.14424244289484234,2,100,373276626,250,CMAES,p
161,5,0.09779590701922158,0.6771475910702092,0.10793346269983184,0.31995019735873353,-0.14424244289484234,2,100,554197088,250,CMAES,p
162,5,0.09779590701922158,0.6771475910702092,0.10793346269983184,0.31995019735873353,-0.14424244289484234,2,100,858138413,250,CMAES,p
163,5,0.09779590701922158,0.6771475910702092,0.10793346269983184,0.31995019735873353,-0.14424244289484234,2,150,373276626,250,CMAES,p
164,5,0.09779590701922158,0.6771475910702092,0.10793346269983184,0.31995019735873353,-0.14424244289484234,2,150,554197088,250,CMAES,p
165,5,0.09779590701922158,0.6771475910702092,0.10793346269983184,0.31995019735873353,-0.14424244289484234,2,150,858138413,250,CMAES,p
166,5,0.09779590701922158,0.6771475910702092,0.10793346269983184,0.31995019735873353,-0.14424244289484234,2,200,373276626,250,CMAES,p
167,5,0.09779590701922158,0.6771475910702092,0.10793346269983184,0.31995019735873353,-0.14424244289484234,2,200,554197088,250,CMAES,p
168,5,0.09779590701922158,0.6771475910702092,0.10793346269983184,0.31995019735873353,-0.14424244289484234,2,200,858138413,250,CMAES,p
169,5,-0.39793237030391526,0.7449030414795164,-0.6185938100318349,0.9644931611512844,0.7723213477174344,2,50,373276626,250,CMAES,p
170,5,-0.39793237030391526,0.7449030414795164,-0.6185938100318349,0.9644931611512844,0.7723213477174344,2,50,554197088,250,CMAES,p
171,5,-0.39793237030391526,0.7449030414795164,-0.6185938100318349,0.9644931611512844,0.7723213477174344,2,50,858138413,250,CMAES,p
172,5,-0.39793237030391526,0.7449030414795164,-0.6185938100318349,0.9644931611512844,0.7723213477174344,2,100,373276626,250,CMAES,p
173,5,-0.39793237030391526,0.7449030414795164,-0.6185938100318349,0.9644931611512844,0.7723213477174344,2,100,554197088,250,CMAES,p
174,5,-0.39793237030391526,0.7449030414795164,-0.6185938100318349,0.9644931611512844,0.7723213477174344,2,100,858138413,250,CMAES,p
175,5,-0.39793237030391526,0.7449030414795164,-0.6185938100318349,0.9644931611512844,0.7723213477174344,2,150,373276626,250,CMAES,p
176,5,-0.39793237030391526,0.7449030414795164,-0.6185938100318349,0.9644931611512844,0.7723213477174344,2,150,554197088,250,CMAES,p
177,5,-0.39793237030391526,0.7449030414795164,-0.6185938100318349,0.9644931611512844,0.7723213477174344,2,150,858138413,250,CMAES,p
178,5,-0.39793237030391526,0.7449030414795164,-0.6185938100318349,0.9644931611512844,0.7723213477174344,2,200,373276626,250,CMAES,p
179,5,-0.39793237030391526,0.7449030414795164,-0.6185938100318349,0.9644931611512844,0.7723213477174344,2,200,554197088,250,CMAES,p
180,5,-0.39793237030391526,0.7449030414795164,-0.6185938100318349,0.9644931611512844,0.7723213477174344,2,200,858138413,250,CMAES,p
181,5,0.9426348641298841,-0.0037674492744359522,-0.026144726113405126,0.3115123890434568,-0.23846731517363318,2,50,373276626,250,CMAES,p
182,5,0.9426348641298841,-0.0037674492744359522,-0.026144726113405126,0.3115123890434568,-0.23846731517363318,2,50,554197088,250,CMAES,p
183,5,0.9426348641298841,-0.0037674492744359522,-0.026144726113405126,0.3115123890434568,-0.23846731517363318,2,50,858138413,250,CMAES,p
184,5,0.9426348641298841,-0.0037674492744359522,-0.026144726113405126,0.3115123890434568,-0.23846731517363318,2,100,373276626,250,CMAES,p
185,5,0.9426348641298841,-0.0037674492744359522,-0.026144726113405126,0.3115123890434568,-0.23846731517363318,2,100,554197088,250,CMAES,p
186,5,0.9426348641298841,-0.0037674492744359522,-0.026144726113405126,0.3115123890434568,-0.23846731517363318,2,100,858138413,250,CMAES,p
187,5,0.9426348641298841,-0.0037674492744359522,-0.026144726113405126,0.3115123890434568,-0.23846731517363318,2,150,373276626,250,CMAES,p
188,5,0.9426348641298841,-0.0037674492744359522,-0.026144726113405126,0.3115123890434568,-0.23846731517363318,2,150,554197088,250,CMAES,p
189,5,0.9426348641298841,-0.0037674492744359522,-0.026144726113405126,0.3115123890434568,-0.23846731517363318,2,150,858138413,250,CMAES,p
190,5,0.9426348641298841,-0.0037674492744359522,-0.026144726113405126,0.3115123890434568,-0.23846731517363318,2,200,373276626,250,CMAES,p
191,5,0.9426348641298841,-0.0037674492744359522,-0.026144726113405126,0.3115123890434568,-0.23846731517363318,2,200,554197088,250,CMAES,p
192,5,0.9426348641298841,-0.0037674492744359522,-0.026144726113405126,0.3115123890434568,-0.23846731517363318,2,200,858138413,250,CMAES,p
193,5,-0.7792433087145898,-0.6344399441432538,0.2882660059625033,-0.8352754998489977,0.6970477297542357,2,50,373276626,250,CMAES,p
194,5,-0.7792433087145898,-0.6344399441432538,0.2882660059625033,-0.8352754998489977,0.6970477297542357,2,50,554197088,250,CMAES,p
195,5,-0.7792433087145898,-0.6344399441432538,0.2882660059625033,-0.8352754998489977,0.6970477297542357,2,50,858138413,250,CMAES,p
196,5,-0.7792433087145898,-0.6344399441432538,0.2882660059625033,-0.8352754998489977,0.6970477297542357,2,100,373276626,250,CMAES,p
197,5,-0.7792433087145898,-0.6344399441432538,0.2882660059625033,-0.8352754998489977,0.6970477297542357,2,100,554197088,250,CMAES,p
198,5,-0.7792433087145898,-0.6344399441432538,0.2882660059625033,-0.8352754998489977,0.6970477297542357,2,100,858138413,250,CMAES,p
199,5,-0.7792433087145898,-0.6344399441432538,0.2882660059625033,-0.8352754998489977,0.6970477297542357,2,150,373276626,250,CMAES,p
200,5,-0.7792433087145898,-0.6344399441432538,0.2882660059625033,-0.8352754998489977,0.6970477297542357,2,150,554197088,250,CMAES,p
201,5,-0.7792433087145898,-0.6344399441432538,0.2882660059625033,-0.8352754998489977,0.6970477297542357,2,150,858138413,250,CMAES,p
202,5,-0.7792433087145898,-0.6344399441432538,0.2882660059625033,-0.8352754998489977,0.6970477297542357,2,200,373276626,250,CMAES,p
203,5,-0.7792433087145898,-0.6344399441432538,0.2882660059625033,-0.8352754998489977,0.6970477297542357,2,200,554197088,250,CMAES,p
204,5,-0.7792433087145898,-0.6344399441432538,0.2882660059625033,-0.8352754998489977,0.6970477297542357,2,200,858138413,250,CMAES,p
