id,n,v_1,v_2,v_3,v_4,v_5,v_6,v_7,k,r,seed,gens,algorithm,kind,p_1,p_2,p_3,p_4,p_5,optimised error,suzuki error,% error,time
6,7,-0.7392959233634115,-0.32963147600991705,-0.4714438567589781,-0.14148262945720247,0.4992799373516386,-0.8450044399089445,0.5629205826890511,2,100,204586338,250,CMAES,p,0.4074017676490357,0.42106501692807713,-0.6539843199023899,0.41995870697995563,0.4055196305436149,0.004044134461726065,0.015678374162119785,25.794348443966975,4948.152636528015
