id,n,v_1,v_2,v_3,v_4,v_5,v_6,v_7,k,r,seed,gens,algorithm,kind,p_1,p_2,p_3,p_4,p_5,optimised error,suzuki error,% error,time
2,7,-0.10697142702071627,0.529058605311209,0.5043258788245542,-0.3482646246706034,-0.9502583693259468,0.09640984945486153,0.16554078304766007,2,100,629853408,250,CMAES,p,0.41162898374369283,0.4047852767959561,-0.6531958494815364,0.4211757229553697,0.4155857786234995,0.003720262180245035,0.010712234215177838,34.72909670863907,4948.092273712158
