id,n,v_1,v_2,v_3,v_4,v_5,v_6,v_7,k,r,seed,gens,algorithm,kind,p_1,p_2,p_3,p_4,p_5,optimised error,suzuki error,% error,time
8,7,-0.6166066469120175,0.999084104496638,0.2196479105213669,0.1592370069643183,0.7608713011021457,0.8513853262934397,0.5462491563061158,2,100,629853408,250,CMAES,p,0.4098067306344538,0.4096785843551151,-0.6537492949276833,0.4077347582748583,0.4265041976341295,0.003402613893526404,0.01387323500339614,24.52646331366441,4926.081366300583
