id,n,v_1,v_2,v_3,v_4,v_5,v_6,v_7,k,r,seed,gens,algorithm,kind,p_1,p_2,p_3,p_4,p_5,optimised error,suzuki error,% error,time
5,7,-0.7392959233634115,-0.32963147600991705,-0.4714438567589781,-0.14148262945720247,0.4992799373516386,-0.8450044399089445,0.5629205826890511,2,100,629853408,250,CMAES,p,0.4209700305083041,0.40889977651437964,-0.6542200804867592,0.4229069936865583,0.4014039728463625,0.00404974002935994,0.015678374162119785,25.83010194478225,6174.539355754852
