id,n,v_1,v_2,v_3,v_4,v_5,v_6,v_7,k,r,seed,gens,algorithm,kind,p_1,p_2,p_3,p_4,p_5,optimised error,suzuki error,% error,time
7,7,-0.6166066469120175,0.999084104496638,0.2196479105213669,0.1592370069643183,0.7608713011021457,0.8513853262934397,0.5462491563061158,2,100,568421788,250,CMAES,p,0.41854777477642185,0.41217273870100646,-0.6534663002284418,0.408274957302009,0.41444581745879056,0.003381310667321865,0.01387323500339614,24.37290701479595,6664.632635354996
