exp,row,n,k,r,t,p_1,p_2,p_3,p_4,p_5,v_1,v_2,v_3,v_4,v_5,original_error,suzuki_error,error
15,32,5,2,100,10,0.412882628100133,0.413511097025671,-0.656221565897376,0.415951063992417,0.413872284562536,0.096409849454862,0.16554078304766,-0.739295923363411,-0.329631476009917,-0.471443856758978,0.000565414253063,0.00130957103667,0.000565414253063
15,33,5,2,100,10,0.412882628100133,0.413511097025671,-0.656221565897376,0.415951063992417,0.413872284562536,-0.141482629457203,0.499279937351639,-0.845004439908944,0.562920582689051,-0.616606646912017,0.000565414253063,0.00130957103667,0.00106597591688
15,34,5,2,100,10,0.412882628100133,0.413511097025671,-0.656221565897376,0.415951063992417,0.413872284562536,0.999084104496638,0.219647910521367,0.159237006964318,0.760871301102146,0.85138532629344,0.000565414253063,0.00130957103667,0.000626032354869
15,35,5,2,100,10,0.412882628100133,0.413511097025671,-0.656221565897376,0.415951063992417,0.413872284562536,0.546249156306116,-0.100683572622685,0.602791568871919,-0.29350042748625,0.50260054400962,0.000565414253063,0.00130957103667,0.000772313600373
15,36,5,2,100,10,0.412882628100133,0.413511097025671,-0.656221565897376,0.415951063992417,0.413872284562536,0.990454069341024,-0.244450416361064,0.795545878775909,0.429096866443763,0.926566143656515,0.000565414253063,0.00130957103667,0.000772880886325
15,37,5,2,100,10,0.412882628100133,0.413511097025671,-0.656221565897376,0.415951063992417,0.413872284562536,-0.086802682778265,0.91329627779426,-0.731936741476049,-0.328949316263272,-0.547092014721715,0.000565414253063,0.00130957103667,0.000833874179754
15,38,5,2,100,10,0.412882628100133,0.413511097025671,-0.656221565897376,0.415951063992417,0.413872284562536,-0.796952788195141,-0.204115924441639,-0.640705294580916,0.544002121401565,0.624880749612272,0.000565414253063,0.00130957103667,0.000885499803071
15,39,5,2,100,10,0.412882628100133,0.413511097025671,-0.656221565897376,0.415951063992417,0.413872284562536,0.609745712203529,0.054466449135236,-0.614493869181495,0.26393929826332,0.803192227352991,0.000565414253063,0.00130957103667,0.000574930186918
15,40,5,2,100,10,0.412882628100133,0.413511097025671,-0.656221565897376,0.415951063992417,0.413872284562536,-0.143391295089173,0.931426958169144,-0.443214707534302,0.280360807268611,-0.489103460555248,0.000565414253063,0.00130957103667,0.00084278767672
15,41,5,2,100,10,0.412882628100133,0.413511097025671,-0.656221565897376,0.415951063992417,0.413872284562536,0.029020003077867,-0.415211436180265,0.906035784447144,-0.737946442450304,-0.59406177308319,0.000565414253063,0.00130957103667,0.000950223136712
15,42,5,2,100,10,0.412882628100133,0.413511097025671,-0.656221565897376,0.415951063992417,0.413872284562536,0.329031654309824,0.438659911147265,0.023996515473117,-0.164971104824635,0.212852572051848,0.000565414253063,0.00130957103667,0.000635755012534
15,43,5,2,100,10,0.412882628100133,0.413511097025671,-0.656221565897376,0.415951063992417,0.413872284562536,-0.932683531588811,0.210337173751285,0.08075618136681,0.546788577158553,0.706532080400959,0.000565414253063,0.00130957103667,0.000831717272633
15,44,5,2,100,10,0.412882628100133,0.413511097025671,-0.656221565897376,0.415951063992417,0.413872284562536,0.097795907019222,0.677147591070209,0.107933462699832,0.319950197358734,-0.144242442894842,0.000565414253063,0.00130957103667,0.000608473869849
15,45,5,2,100,10,0.412882628100133,0.413511097025671,-0.656221565897376,0.415951063992417,0.413872284562536,-0.397932370303915,0.744903041479516,-0.618593810031835,0.964493161151284,0.772321347717434,0.000565414253063,0.00130957103667,0.00114971610727
15,46,5,2,100,10,0.412882628100133,0.413511097025671,-0.656221565897376,0.415951063992417,0.413872284562536,0.942634864129884,-0.003767449274436,-0.026144726113405,0.311512389043457,-0.238467315173633,0.000565414253063,0.00130957103667,0.000756454800936
15,47,5,2,100,10,0.412882628100133,0.413511097025671,-0.656221565897376,0.415951063992417,0.413872284562536,-0.77924330871459,-0.634439944143254,0.288266005962503,-0.835275499848998,0.697047729754236,0.000565414253063,0.00130957103667,0.00111100124662
15,48,5,2,100,10,0.412882628100133,0.413511097025671,-0.656221565897376,0.415951063992417,0.413872284562536,0.34762965328911,-0.549626065051727,-0.108595998984933,0.15932001686603,0.107734793496052,0.000565414253063,0.00130957103667,0.000744398744105
15,49,5,2,100,10,0.412882628100133,0.413511097025671,-0.656221565897376,0.415951063992417,0.413872284562536,-0.844181066274578,0.536941274542382,-0.859937033653044,0.305900950477507,0.307307983465393,0.000565414253063,0.00130957103667,0.00114364563974
15,50,5,2,100,10,0.412882628100133,0.413511097025671,-0.656221565897376,0.415951063992417,0.413872284562536,-0.90426400462605,0.533459801972326,0.415211652608789,0.569854372216116,-0.374962547897989,0.000565414253063,0.00130957103667,0.000791622136774
15,51,5,2,100,10,0.412882628100133,0.413511097025671,-0.656221565897376,0.415951063992417,0.413872284562536,-0.999051849623006,-0.382705085527661,-0.630254148303522,-0.855547572665774,-0.806655418374949,0.000565414253063,0.00130957103667,0.00072128101885
15,52,5,2,100,10,0.412882628100133,0.413511097025671,-0.656221565897376,0.415951063992417,0.413872284562536,0.428956264276091,0.518990654171372,-0.547659749729947,-0.61168691851822,-0.970642777568455,0.000565414253063,0.00130957103667,0.000774714935624
15,53,5,2,100,10,0.412882628100133,0.413511097025671,-0.656221565897376,0.415951063992417,0.413872284562536,-0.713837586861799,-0.89561061944838,0.783719981394592,0.081369051011216,-0.117189691479788,0.000565414253063,0.00130957103667,0.000792501042077
15,54,5,2,100,10,0.412882628100133,0.413511097025671,-0.656221565897376,0.415951063992417,0.413872284562536,0.603800031154597,0.550105940302207,-0.227117637636759,-0.176569439986245,-0.366784136980409,0.000565414253063,0.00130957103667,0.000610055053117
15,55,5,2,100,10,0.412882628100133,0.413511097025671,-0.656221565897376,0.415951063992417,0.413872284562536,-0.806000507370507,-0.666185337284241,-0.42502530987427,0.807278013050725,-0.074379620254117,0.000565414253063,0.00130957103667,0.000710614850272
15,56,5,2,100,10,0.412882628100133,0.413511097025671,-0.656221565897376,0.415951063992417,0.413872284562536,-0.661367279794385,-0.421976547552541,-0.387778521482807,0.276500423122041,0.546495634937345,0.000565414253063,0.00130957103667,0.000628958604788
15,57,5,2,100,10,0.412882628100133,0.413511097025671,-0.656221565897376,0.415951063992417,0.413872284562536,-0.984136785576868,-0.965048546007167,-0.846669503278965,0.732200686932672,0.207149266092126,0.000565414253063,0.00130957103667,0.000853165029527
15,58,5,2,100,10,0.412882628100133,0.413511097025671,-0.656221565897376,0.415951063992417,0.413872284562536,0.729707275777487,0.447839255393184,0.490581639140507,-0.29706902302901,0.123725339250979,0.000565414253063,0.00130957103667,0.000566798344974
15,59,5,2,100,10,0.412882628100133,0.413511097025671,-0.656221565897376,0.415951063992417,0.413872284562536,-0.607994678987511,-0.064237019434545,0.48655339694384,0.603396998069534,0.208584538461168,0.000565414253063,0.00130957103667,0.000555616410641
15,60,5,2,100,10,0.412882628100133,0.413511097025671,-0.656221565897376,0.415951063992417,0.413872284562536,0.832047234333674,-0.341285605018889,0.543920354933582,0.476415729153106,-0.23428940593775,0.000565414253063,0.00130957103667,0.000871431281937
15,61,5,2,100,10,0.413425749195243,0.416060252824933,-0.655608452020279,0.412645642528264,0.413469718688845,-0.106971427020716,0.529058605311209,0.504325878824554,-0.348264624670603,-0.950258369325947,0.000638245671521,0.002038292324166,0.000862769263912
15,62,5,2,100,10,0.413425749195243,0.416060252824933,-0.655608452020279,0.412645642528264,0.413469718688845,0.096409849454862,0.16554078304766,-0.739295923363411,-0.329631476009917,-0.471443856758978,0.000638245671521,0.002038292324166,0.000906839857018
15,63,5,2,100,10,0.413425749195243,0.416060252824933,-0.655608452020279,0.412645642528264,0.413469718688845,-0.141482629457203,0.499279937351639,-0.845004439908944,0.562920582689051,-0.616606646912017,0.000638245671521,0.002038292324166,0.000638245671521
15,64,5,2,100,10,0.413425749195243,0.416060252824933,-0.655608452020279,0.412645642528264,0.413469718688845,0.999084104496638,0.219647910521367,0.159237006964318,0.760871301102146,0.85138532629344,0.000638245671521,0.002038292324166,0.000989244110993
15,65,5,2,100,10,0.413425749195243,0.416060252824933,-0.655608452020279,0.412645642528264,0.413469718688845,0.546249156306116,-0.100683572622685,0.602791568871919,-0.29350042748625,0.50260054400962,0.000638245671521,0.002038292324166,0.000856312320789
15,66,5,2,100,10,0.413425749195243,0.416060252824933,-0.655608452020279,0.412645642528264,0.413469718688845,0.990454069341024,-0.244450416361064,0.795545878775909,0.429096866443763,0.926566143656515,0.000638245671521,0.002038292324166,0.000839525026343
15,67,5,2,100,10,0.413425749195243,0.416060252824933,-0.655608452020279,0.412645642528264,0.413469718688845,-0.086802682778265,0.91329627779426,-0.731936741476049,-0.328949316263272,-0.547092014721715,0.000638245671521,0.002038292324166,0.000665312601289
15,68,5,2,100,10,0.413425749195243,0.416060252824933,-0.655608452020279,0.412645642528264,0.413469718688845,-0.796952788195141,-0.204115924441639,-0.640705294580916,0.544002121401565,0.624880749612272,0.000638245671521,0.002038292324166,0.000727778509321
15,69,5,2,100,10,0.413425749195243,0.416060252824933,-0.655608452020279,0.412645642528264,0.413469718688845,0.609745712203529,0.054466449135236,-0.614493869181495,0.26393929826332,0.803192227352991,0.000638245671521,0.002038292324166,0.000855027813678
15,70,5,2,100,10,0.413425749195243,0.416060252824933,-0.655608452020279,0.412645642528264,0.413469718688845,-0.143391295089173,0.931426958169144,-0.443214707534302,0.280360807268611,-0.489103460555248,0.000638245671521,0.002038292324166,0.000814173476337
15,71,5,2,100,10,0.413425749195243,0.416060252824933,-0.655608452020279,0.412645642528264,0.413469718688845,0.029020003077867,-0.415211436180265,0.906035784447144,-0.737946442450304,-0.59406177308319,0.000638245671521,0.002038292324166,0.000767923489228
15,72,5,2,100,10,0.413425749195243,0.416060252824933,-0.655608452020279,0.412645642528264,0.413469718688845,0.329031654309824,0.438659911147265,0.023996515473117,-0.164971104824635,0.212852572051848,0.000638245671521,0.002038292324166,0.000971245831248
15,73,5,2,100,10,0.413425749195243,0.416060252824933,-0.655608452020279,0.412645642528264,0.413469718688845,-0.932683531588811,0.210337173751285,0.08075618136681,0.546788577158553,0.706532080400959,0.000638245671521,0.002038292324166,0.000628577374096
15,74,5,2,100,10,0.413425749195243,0.416060252824933,-0.655608452020279,0.412645642528264,0.413469718688845,0.097795907019222,0.677147591070209,0.107933462699832,0.319950197358734,-0.144242442894842,0.000638245671521,0.002038292324166,0.000945755234481
15,75,5,2,100,10,0.413425749195243,0.416060252824933,-0.655608452020279,0.412645642528264,0.413469718688845,-0.397932370303915,0.744903041479516,-0.618593810031835,0.964493161151284,0.772321347717434,0.000638245671521,0.002038292324166,0.000887099451428
15,76,5,2,100,10,0.413425749195243,0.416060252824933,-0.655608452020279,0.412645642528264,0.413469718688845,0.942634864129884,-0.003767449274436,-0.026144726113405,0.311512389043457,-0.238467315173633,0.000638245671521,0.002038292324166,0.000825236790997
15,77,5,2,100,10,0.413425749195243,0.416060252824933,-0.655608452020279,0.412645642528264,0.413469718688845,-0.77924330871459,-0.634439944143254,0.288266005962503,-0.835275499848998,0.697047729754236,0.000638245671521,0.002038292324166,0.000735727612557
15,78,5,2,100,10,0.413425749195243,0.416060252824933,-0.655608452020279,0.412645642528264,0.413469718688845,0.34762965328911,-0.549626065051727,-0.108595998984933,0.15932001686603,0.107734793496052,0.000638245671521,0.002038292324166,0.00100498137848
15,79,5,2,100,10,0.413425749195243,0.416060252824933,-0.655608452020279,0.412645642528264,0.413469718688845,-0.844181066274578,0.536941274542382,-0.859937033653044,0.305900950477507,0.307307983465393,0.000638245671521,0.002038292324166,0.000713456185522
15,80,5,2,100,10,0.413425749195243,0.416060252824933,-0.655608452020279,0.412645642528264,0.413469718688845,-0.90426400462605,0.533459801972326,0.415211652608789,0.569854372216116,-0.374962547897989,0.000638245671521,0.002038292324166,0.000831287835451
15,81,5,2,100,10,0.413425749195243,0.416060252824933,-0.655608452020279,0.412645642528264,0.413469718688845,-0.999051849623006,-0.382705085527661,-0.630254148303522,-0.855547572665774,-0.806655418374949,0.000638245671521,0.002038292324166,0.00107060841154
15,82,5,2,100,10,0.413425749195243,0.416060252824933,-0.655608452020279,0.412645642528264,0.413469718688845,0.428956264276091,0.518990654171372,-0.547659749729947,-0.61168691851822,-0.970642777568455,0.000638245671521,0.002038292324166,0.0006853843021
15,83,5,2,100,10,0.413425749195243,0.416060252824933,-0.655608452020279,0.412645642528264,0.413469718688845,-0.713837586861799,-0.89561061944838,0.783719981394592,0.081369051011216,-0.117189691479788,0.000638245671521,0.002038292324166,0.00064897402358
15,84,5,2,100,10,0.413425749195243,0.416060252824933,-0.655608452020279,0.412645642528264,0.413469718688845,0.603800031154597,0.550105940302207,-0.227117637636759,-0.176569439986245,-0.366784136980409,0.000638245671521,0.002038292324166,0.000923633683431
15,85,5,2,100,10,0.413425749195243,0.416060252824933,-0.655608452020279,0.412645642528264,0.413469718688845,-0.806000507370507,-0.666185337284241,-0.42502530987427,0.807278013050725,-0.074379620254117,0.000638245671521,0.002038292324166,0.000763305465313
15,86,5,2,100,10,0.413425749195243,0.416060252824933,-0.655608452020279,0.412645642528264,0.413469718688845,-0.661367279794385,-0.421976547552541,-0.387778521482807,0.276500423122041,0.546495634937345,0.000638245671521,0.002038292324166,0.000804660619486
15,87,5,2,100,10,0.413425749195243,0.416060252824933,-0.655608452020279,0.412645642528264,0.413469718688845,-0.984136785576868,-0.965048546007167,-0.846669503278965,0.732200686932672,0.207149266092126,0.000638245671521,0.002038292324166,0.000638450415781
15,88,5,2,100,10,0.413425749195243,0.416060252824933,-0.655608452020279,0.412645642528264,0.413469718688845,0.729707275777487,0.447839255393184,0.490581639140507,-0.29706902302901,0.123725339250979,0.000638245671521,0.002038292324166,0.000921672275605
15,89,5,2,100,10,0.413425749195243,0.416060252824933,-0.655608452020279,0.412645642528264,0.413469718688845,-0.607994678987511,-0.064237019434545,0.48655339694384,0.603396998069534,0.208584538461168,0.000638245671521,0.002038292324166,0.000889239743912
15,90,5,2,100,10,0.413425749195243,0.416060252824933,-0.655608452020279,0.412645642528264,0.413469718688845,0.832047234333674,-0.341285605018889,0.543920354933582,0.476415729153106,-0.23428940593775,0.000638245671521,0.002038292324166,0.000756268984845
15,91,5,2,100,10,0.413411006762941,0.414642934335193,-0.656313486584959,0.413682438969211,0.414572857520175,-0.106971427020716,0.529058605311209,0.504325878824554,-0.348264624670603,-0.950258369325947,0.000578895422494,0.001264093343001,0.000672820870475
15,92,5,2,100,10,0.413411006762941,0.414642934335193,-0.656313486584959,0.413682438969211,0.414572857520175,0.096409849454862,0.16554078304766,-0.739295923363411,-0.329631476009917,-0.471443856758978,0.000578895422494,0.001264093343001,0.000605609703305
15,93,5,2,100,10,0.413411006762941,0.414642934335193,-0.656313486584959,0.413682438969211,0.414572857520175,-0.141482629457203,0.499279937351639,-0.845004439908944,0.562920582689051,-0.616606646912017,0.000578895422494,0.001264093343001,0.00111910911829
15,94,5,2,100,10,0.413411006762941,0.414642934335193,-0.656313486584959,0.413682438969211,0.414572857520175,0.999084104496638,0.219647910521367,0.159237006964318,0.760871301102146,0.85138532629344,0.000578895422494,0.001264093343001,0.000578895422494
15,95,5,2,100,10,0.413411006762941,0.414642934335193,-0.656313486584959,0.413682438969211,0.414572857520175,0.546249156306116,-0.100683572622685,0.602791568871919,-0.29350042748625,0.50260054400962,0.000578895422494,0.001264093343001,0.000792976602365
15,96,5,2,100,10,0.413411006762941,0.414642934335193,-0.656313486584959,0.413682438969211,0.414572857520175,0.990454069341024,-0.244450416361064,0.795545878775909,0.429096866443763,0.926566143656515,0.000578895422494,0.001264093343001,0.000820838953705
15,97,5,2,100,10,0.413411006762941,0.414642934335193,-0.656313486584959,0.413682438969211,0.414572857520175,-0.086802682778265,0.91329627779426,-0.731936741476049,-0.328949316263272,-0.547092014721715,0.000578895422494,0.001264093343001,0.000881355116167
15,98,5,2,100,10,0.413411006762941,0.414642934335193,-0.656313486584959,0.413682438969211,0.414572857520175,-0.796952788195141,-0.204115924441639,-0.640705294580916,0.544002121401565,0.624880749612272,0.000578895422494,0.001264093343001,0.000925867987374
15,99,5,2,100,10,0.413411006762941,0.414642934335193,-0.656313486584959,0.413682438969211,0.414572857520175,0.609745712203529,0.054466449135236,-0.614493869181495,0.26393929826332,0.803192227352991,0.000578895422494,0.001264093343001,0.000611790545061
15,100,5,2,100,10,0.413411006762941,0.414642934335193,-0.656313486584959,0.413682438969211,0.414572857520175,-0.143391295089173,0.931426958169144,-0.443214707534302,0.280360807268611,-0.489103460555248,0.000578895422494,0.001264093343001,0.000890879214771
15,101,5,2,100,10,0.413411006762941,0.414642934335193,-0.656313486584959,0.413682438969211,0.414572857520175,0.029020003077867,-0.415211436180265,0.906035784447144,-0.737946442450304,-0.59406177308319,0.000578895422494,0.001264093343001,0.000983797924008
15,102,5,2,100,10,0.413411006762941,0.414642934335193,-0.656313486584959,0.413682438969211,0.414572857520175,0.329031654309824,0.438659911147265,0.023996515473117,-0.164971104824635,0.212852572051848,0.000578895422494,0.001264093343001,0.000591265434962
15,103,5,2,100,10,0.413411006762941,0.414642934335193,-0.656313486584959,0.413682438969211,0.414572857520175,-0.932683531588811,0.210337173751285,0.08075618136681,0.546788577158553,0.706532080400959,0.000578895422494,0.001264093343001,0.000876741060256
15,104,5,2,100,10,0.413411006762941,0.414642934335193,-0.656313486584959,0.413682438969211,0.414572857520175,0.097795907019222,0.677147591070209,0.107933462699832,0.319950197358734,-0.144242442894842,0.000578895422494,0.001264093343001,0.000565572768152
15,105,5,2,100,10,0.413411006762941,0.414642934335193,-0.656313486584959,0.413682438969211,0.414572857520175,-0.397932370303915,0.744903041479516,-0.618593810031835,0.964493161151284,0.772321347717434,0.000578895422494,0.001264093343001,0.00119449220392
15,106,5,2,100,10,0.413411006762941,0.414642934335193,-0.656313486584959,0.413682438969211,0.414572857520175,0.942634864129884,-0.003767449274436,-0.026144726113405,0.311512389043457,-0.238467315173633,0.000578895422494,0.001264093343001,0.00079028490146
15,107,5,2,100,10,0.413411006762941,0.414642934335193,-0.656313486584959,0.413682438969211,0.414572857520175,-0.77924330871459,-0.634439944143254,0.288266005962503,-0.835275499848998,0.697047729754236,0.000578895422494,0.001264093343001,0.00116703643818
15,108,5,2,100,10,0.413411006762941,0.414642934335193,-0.656313486584959,0.413682438969211,0.414572857520175,0.34762965328911,-0.549626065051727,-0.108595998984933,0.15932001686603,0.107734793496052,0.000578895422494,0.001264093343001,0.000764960702789
15,109,5,2,100,10,0.413411006762941,0.414642934335193,-0.656313486584959,0.413682438969211,0.414572857520175,-0.844181066274578,0.536941274542382,-0.859937033653044,0.305900950477507,0.307307983465393,0.000578895422494,0.001264093343001,0.00119694647941
15,110,5,2,100,10,0.413411006762941,0.414642934335193,-0.656313486584959,0.413682438969211,0.414572857520175,-0.90426400462605,0.533459801972326,0.415211652608789,0.569854372216116,-0.374962547897989,0.000578895422494,0.001264093343001,0.00083103566755
15,111,5,2,100,10,0.413411006762941,0.414642934335193,-0.656313486584959,0.413682438969211,0.414572857520175,-0.999051849623006,-0.382705085527661,-0.630254148303522,-0.855547572665774,-0.806655418374949,0.000578895422494,0.001264093343001,0.000675422693793
15,112,5,2,100,10,0.413411006762941,0.414642934335193,-0.656313486584959,0.413682438969211,0.414572857520175,0.428956264276091,0.518990654171372,-0.547659749729947,-0.61168691851822,-0.970642777568455,0.000578895422494,0.001264093343001,0.000813212222126
15,113,5,2,100,10,0.413411006762941,0.414642934335193,-0.656313486584959,0.413682438969211,0.414572857520175,-0.713837586861799,-0.89561061944838,0.783719981394592,0.081369051011216,-0.117189691479788,0.000578895422494,0.001264093343001,0.000831664673014
15,114,5,2,100,10,0.413411006762941,0.414642934335193,-0.656313486584959,0.413682438969211,0.414572857520175,0.603800031154597,0.550105940302207,-0.227117637636759,-0.176569439986245,-0.366784136980409,0.000578895422494,0.001264093343001,0.000648219901033
15,115,5,2,100,10,0.413411006762941,0.414642934335193,-0.656313486584959,0.413682438969211,0.414572857520175,-0.806000507370507,-0.666185337284241,-0.42502530987427,0.807278013050725,-0.074379620254117,0.000578895422494,0.001264093343001,0.000732817884429
