exp,row,n,k,r,t,p_1,p_2,p_3,p_4,p_5,v_1,v_2,v_3,v_4,v_5,original_error,suzuki_error,error
15,871,5,2,100,10,0.4157198924863654,0.40866755122158593,-0.6549451336935155,0.4131897138342723,0.4173662660969959,-0.10697142702071627,0.529058605311209,0.5043258788245542,-0.3482646246706034,-0.9502583693259468,0.0007147927911973299,0.0017733698696885685,0.00079683117262
15,872,5,2,100,10,0.4157198924863654,0.40866755122158593,-0.6549451336935155,0.4131897138342723,0.4173662660969959,0.09640984945486153,0.16554078304766007,-0.7392959233634115,-0.32963147600991705,-0.4714438567589781,0.0007147927911973299,0.0017733698696885685,0.000866366205459
15,873,5,2,100,10,0.4157198924863654,0.40866755122158593,-0.6549451336935155,0.4131897138342723,0.4173662660969959,-0.14148262945720247,0.4992799373516386,-0.8450044399089445,0.5629205826890511,-0.6166066469120175,0.0007147927911973299,0.0017733698696885685,0.000873822625303
15,874,5,2,100,10,0.4157198924863654,0.40866755122158593,-0.6549451336935155,0.4131897138342723,0.4173662660969959,0.999084104496638,0.2196479105213669,0.1592370069643183,0.7608713011021457,0.8513853262934397,0.0007147927911973299,0.0017733698696885685,0.000926207435857
15,875,5,2,100,10,0.4157198924863654,0.40866755122158593,-0.6549451336935155,0.4131897138342723,0.4173662660969959,0.5462491563061158,-0.10068357262268468,0.6027915688719194,-0.2935004274862503,0.5026005440096201,0.0007147927911973299,0.0017733698696885685,0.000810479782062
15,876,5,2,100,10,0.4157198924863654,0.40866755122158593,-0.6549451336935155,0.4131897138342723,0.4173662660969959,0.9904540693410236,-0.24445041636106435,0.7955458787759091,0.4290968664437629,0.9265661436565148,0.0007147927911973299,0.0017733698696885685,0.000776121870684
15,877,5,2,100,10,0.4157198924863654,0.40866755122158593,-0.6549451336935155,0.4131897138342723,0.4173662660969959,-0.0868026827782653,0.9132962777942596,-0.7319367414760487,-0.3289493162632717,-0.5470920147217146,0.0007147927911973299,0.0017733698696885685,0.000700574533645
15,878,5,2,100,10,0.4157198924863654,0.40866755122158593,-0.6549451336935155,0.4131897138342723,0.4173662660969959,-0.7969527881951413,-0.20411592444163865,-0.6407052945809155,0.5440021214015651,0.6248807496122719,0.0007147927911973299,0.0017733698696885685,0.000689184460746
15,879,5,2,100,10,0.4157198924863654,0.40866755122158593,-0.6549451336935155,0.4131897138342723,0.4173662660969959,0.6097457122035289,0.05446644913523624,-0.6144938691814952,0.2639392982633204,0.803192227352991,0.0007147927911973299,0.0017733698696885685,0.000830952142815
15,880,5,2,100,10,0.4157198924863654,0.40866755122158593,-0.6549451336935155,0.4131897138342723,0.4173662660969959,-0.1433912950891727,0.931426958169144,-0.4432147075343016,0.2803608072686108,-0.4891034605552478,0.0007147927911973299,0.0017733698696885685,0.000815648123984
15,881,5,2,100,10,0.4157198924863654,0.40866755122158593,-0.6549451336935155,0.4131897138342723,0.4173662660969959,0.02902000307786645,-0.4152114361802653,0.9060357844471439,-0.7379464424503042,-0.5940617730831903,0.0007147927911973299,0.0017733698696885685,0.000788296906395
15,882,5,2,100,10,0.4157198924863654,0.40866755122158593,-0.6549451336935155,0.4131897138342723,0.4173662660969959,0.32903165430982395,0.4386599111472647,0.023996515473116764,-0.16497110482463473,0.21285257205184813,0.0007147927911973299,0.0017733698696885685,0.000923822434749
15,883,5,2,100,10,0.4157198924863654,0.40866755122158593,-0.6549451336935155,0.4131897138342723,0.4173662660969959,-0.9326835315888112,0.2103371737512847,0.08075618136680962,0.5467885771585526,0.7065320804009592,0.0007147927911973299,0.0017733698696885685,0.000704096668991
15,884,5,2,100,10,0.4157198924863654,0.40866755122158593,-0.6549451336935155,0.4131897138342723,0.4173662660969959,0.09779590701922157,0.6771475910702092,0.10793346269983184,0.31995019735873353,-0.14424244289484234,0.0007147927911973299,0.0017733698696885685,0.000897880449179
15,885,5,2,100,10,0.4157198924863654,0.40866755122158593,-0.6549451336935155,0.4131897138342723,0.4173662660969959,-0.3979323703039153,0.7449030414795164,-0.6185938100318349,0.9644931611512844,0.7723213477174344,0.0007147927911973299,0.0017733698696885685,0.000914013734193
15,886,5,2,100,10,0.4157198924863654,0.40866755122158593,-0.6549451336935155,0.4131897138342723,0.4173662660969959,0.942634864129884,-0.0037674492744359522,-0.02614472611340513,0.3115123890434568,-0.2384673151736332,0.0007147927911973299,0.0017733698696885685,0.000779546077608
15,887,5,2,100,10,0.4157198924863654,0.40866755122158593,-0.6549451336935155,0.4131897138342723,0.4173662660969959,-0.7792433087145898,-0.6344399441432538,0.2882660059625033,-0.8352754998489977,0.6970477297542357,0.0007147927911973299,0.0017733698696885685,0.000898071605232
15,888,5,2,100,10,0.4157198924863654,0.40866755122158593,-0.6549451336935155,0.4131897138342723,0.4173662660969959,0.3476296532891101,-0.5496260650517266,-0.10859599898493257,0.15932001686603026,0.10773479349605153,0.0007147927911973299,0.0017733698696885685,0.000981657374048
15,889,5,2,100,10,0.4157198924863654,0.40866755122158593,-0.6549451336935155,0.4131897138342723,0.4173662660969959,-0.8441810662745777,0.5369412745423818,-0.8599370336530436,0.3059009504775074,0.3073079834653933,0.0007147927911973299,0.0017733698696885685,0.000949603764395
15,890,5,2,100,10,0.4157198924863654,0.40866755122158593,-0.6549451336935155,0.4131897138342723,0.4173662660969959,-0.9042640046260502,0.5334598019723256,0.4152116526087895,0.5698543722161165,-0.3749625478979888,0.0007147927911973299,0.0017733698696885685,0.00083181952476
15,891,5,2,100,10,0.4157198924863654,0.40866755122158593,-0.6549451336935155,0.4131897138342723,0.4173662660969959,-0.9990518496230064,-0.38270508552766097,-0.6302541483035222,-0.8555475726657744,-0.8066554183749486,0.0007147927911973299,0.0017733698696885685,0.000992414608548
15,892,5,2,100,10,0.4157198924863654,0.40866755122158593,-0.6549451336935155,0.4131897138342723,0.4173662660969959,0.4289562642760911,0.5189906541713716,-0.5476597497299469,-0.6116869185182203,-0.9706427775684552,0.0007147927911973299,0.0017733698696885685,0.000659289430154
15,893,5,2,100,10,0.4157198924863654,0.40866755122158593,-0.6549451336935155,0.4131897138342723,0.4173662660969959,-0.7138375868617991,-0.8956106194483802,0.7837199813945919,0.08136905101121616,-0.11718969147978785,0.0007147927911973299,0.0017733698696885685,0.000647944955963
15,894,5,2,100,10,0.4157198924863654,0.40866755122158593,-0.6549451336935155,0.4131897138342723,0.4173662660969959,0.6038000311545966,0.550105940302207,-0.2271176376367594,-0.1765694399862452,-0.3667841369804095,0.0007147927911973299,0.0017733698696885685,0.000927917660136
15,895,5,2,100,10,0.4157198924863654,0.40866755122158593,-0.6549451336935155,0.4131897138342723,0.4173662660969959,-0.8060005073705072,-0.6661853372842408,-0.42502530987427023,0.8072780130507247,-0.07437962025411693,0.0007147927911973299,0.0017733698696885685,0.000736994735909
