exp,row,n,k,r,t,p_1,p_2,p_3,p_4,p_5,v_1,v_2,v_3,v_4,v_5,v_6,v_7,v_8,v_9,v_10,v_11,suzuki error,optimised error,%
13,21,11,2,125,22,0.41430533724523194,0.4145059035778205,-0.6567967655884409,0.41353027774998047,0.414453091120651,-0.10697142702071627,0.529058605311209,0.5043258788245542,-0.3482646246706034,-0.9502583693259468,0.3170384345291999,0.24479508489849855,0.22503122400784492,-0.9375139800545322,-0.01631794803694997,0.7685314432793855,0.0750708324136,0.06766325747,90.1325525436
